gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-LOC120028753	LOC120028753	U4 spliceosomal RNA	snRNA	NC_052308.1	33030948	33031084	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	9	0	0	1	gene-LOC120028765	46	noncoding;tandem_cluster_n46	0	
gene-LOC120028759	LOC120028759	U4 spliceosomal RNA	snRNA	NC_052308.1	33032201	33032337	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	8	0	0	1	gene-LOC120028765	46	noncoding;tandem_cluster_n46	0	
gene-LOC120028761	LOC120028761	uncharacterized LOC120028761	protein_coding	NC_052340.1	11671373	11674720	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120029169	2	repeat_or_tandem_family	0	
gene-LOC120028765	LOC120028765	U4 spliceosomal RNA	snRNA	NC_052308.1	33025163	33025299	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	24	14	0	0	1	gene-LOC120028765	46	noncoding;tandem_cluster_n46	0	
gene-LOC120028776	LOC120028776	U4 spliceosomal RNA	snRNA	NC_052308.1	33058645	33058780	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	8	0	0	1	gene-LOC120028765	46	noncoding;tandem_cluster_n46	0	
gene-LOC120028804	LOC120028804	U4 spliceosomal RNA	snRNA	NC_052308.1	33038887	33039023	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	5	18	0	0	1	gene-LOC120028765	46	noncoding;tandem_cluster_n46	0	
gene-LOC120028849	LOC120028849	uncharacterized LOC120028849	protein_coding	NC_052340.1	2296270	2312385	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120028614	7	repeat_or_tandem_family;tandem_cluster_n7	0	
gene-LOC120028990	LOC120028990	uncharacterized LOC120028990	lncRNA	NC_052340.1	37745324	37748206	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120028990	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120029100	LOC120029100	uncharacterized LOC120029100	protein_coding	NC_052340.1	10120322	10127653	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120029100	1	repeat_or_tandem_family	0	
gene-LOC120029133	LOC120029133	uncharacterized LOC120029133	protein_coding	NC_052340.1	8574835	8580881	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120029133	1	repeat_or_tandem_family	0	
gene-LOC120029158	LOC120029158	uncharacterized LOC120029158	protein_coding	NC_052340.1	9004598	9010644	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120029158	1	repeat_or_tandem_family	0	
gene-LOC120029194	LOC120029194	uncharacterized protein C11orf53 homolog	protein_coding	NC_052340.1	14054426	14067541	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120029194	1	repeat_or_tandem_family	0	
gene-LOC120029219	LOC120029219	olfactory receptor 1D2-like	protein_coding	NC_052340.1	16047512	16048450	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	3	2	0	0	1	gene-LOC120029213	15	tandem_cluster_n15	0	
gene-LOC120029226	LOC120029226	olfactory receptor 2A25-like	protein_coding	NC_052340.1	16186213	16187500	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	2	3	0	0	1	gene-LOC120029213	15	tandem_cluster_n15	0	1
gene-LOC120029229	LOC120029229	olfactory receptor 11A1-like	protein_coding	NC_052340.1	16282999	16283931	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120029213	15	tandem_cluster_n15	0	
gene-LOC120029247	LOC120029247	small nucleolar RNA SNORD66	snoRNA	NC_052340.1	30157018	30157071	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120029247	2	noncoding	0	
gene-LOC120029306	LOC120029306	zinc finger protein 841-like	protein_coding	NC_052341.1	21578472	21591735	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120029494	3	repeat_or_tandem_family	0	
gene-LOC120029530	LOC120029530	histone-lysine N-methyltransferase PRDM9-like	protein_coding	NC_052341.1	15665461	15670233	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120029530	1	repeat_or_tandem_family	0	
gene-LOC120029562	LOC120029562	cystatin-like	protein_coding	NC_052341.1	4581264	4583781	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120029927	10	tandem_cluster_n10	0	
gene-LOC120029563	LOC120029563	cystatin-like	protein_coding	NC_052341.1	4542961	4545590	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	3	1	0	0	1	gene-LOC120029927	10	tandem_cluster_n10	0	
gene-LOC120029595	LOC120029595	zinc finger protein 420-like	protein_coding	NC_052341.1	21600351	21613516	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120029494	3	repeat_or_tandem_family	0	
gene-LOC120029928	LOC120029928	cystatin-like	protein_coding	NC_052341.1	4470900	4474405	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120029927	10	tandem_cluster_n10	0	
gene-LOC120029933	LOC120029933	cystatin-like	protein_coding	NC_052341.1	4511806	4514303	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120029927	10	tandem_cluster_n10	0	
gene-LOC120029934	LOC120029934	cystatin-like	protein_coding	NC_052341.1	4494614	4497523	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	2	4	0	0	1	gene-LOC120029927	10	tandem_cluster_n10	0	
gene-LOC120030043	LOC120030043	uncharacterized LOC120030043	lncRNA	NC_052341.1	2737091	2777427	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030043	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030045	LOC120030045	uncharacterized LOC120030045	lncRNA	NC_052341.1	30912672	30914888	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030045	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030201	LOC120030201	O-phosphoseryl-tRNA(Sec) selenium transferase-like	protein_coding	NC_052342.1	951874	960116	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120030201	1	repeat_or_tandem_family	0	
gene-LOC120030262	LOC120030262	uncharacterized LOC120030262	protein_coding	NC_052342.1	15437716	15439568	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030258	7	repeat_or_tandem_family;tandem_cluster_n7	0	
gene-LOC120030281	LOC120030281	uncharacterized LOC120030281	protein_coding	NC_052342.1	16824312	16827813	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030281	1	repeat_or_tandem_family	0	
gene-LOC120030340	LOC120030340	uncharacterized LOC120030340	lncRNA	NC_052342.1	23279532	23280916	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030340	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030375	LOC120030375	uncharacterized LOC120030375	lncRNA	NC_052342.1	2018160	2019457	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	5	0	0	1	gene-LOC120030375	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030438	LOC120030438	uncharacterized LOC120030438	lncRNA	NC_052342.1	13754642	13756234	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030438	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030685	LOC120030685	uncharacterized LOC120030685	lncRNA	NC_052342.1	20815422	20816050	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	4	2	0	0	1	gene-LOC120030685	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030706	LOC120030706	uncharacterized LOC120030706	lncRNA	NC_052342.1	19353435	19360290	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030689	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120030715	LOC120030715	uncharacterized LOC120030715	protein_coding	NC_052342.1	26878707	26882004	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030715	1	repeat_or_tandem_family	0	
gene-LOC120030721	LOC120030721	small nucleolar RNA SNORD10	snoRNA	NC_052342.1	19676587	19676729	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	3	0	0	1	gene-LOC120030721	2	noncoding	0	
gene-LOC120030803	LOC120030803	uncharacterized LOC120030803	lncRNA	NC_052343.1	13770001	13773064	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120030803	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120030830	LOC120030830	uncharacterized LOC120030830	lncRNA	NC_052343.1	18578714	18580333	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030830	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120030835	LOC120030835	uncharacterized LOC120030835	lncRNA	NC_052343.1	9896843	9897649	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120030835	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120030852	LOC120030852	zinc fingers and homeoboxes protein 2-like	protein_coding	NC_052343.1	16459414	16500935	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030852	1	repeat_or_tandem_family	0	
gene-LOC120030880	LOC120030880	uncharacterized protein DKFZp434B061-like	protein_coding	NC_052343.1	16513242	16516180	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030880	1	repeat_or_tandem_family	0	
gene-LOC120030948	LOC120030948	uncharacterized LOC120030948	protein_coding	NC_052343.1	27545620	27551821	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120030948	1	repeat_or_tandem_family	0	
gene-LOC120031016	LOC120031016	uncharacterized LOC120031016	lncRNA	NC_052343.1	27412399	27414383	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120031190	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120031149	LOC120031149	uncharacterized LOC120031149	lncRNA	NC_052343.1	30474340	30476711	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120031149	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120031189	LOC120031189	uncharacterized LOC120031189	lncRNA	NC_052343.1	25494174	25495050	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120031189	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120031190	LOC120031190	uncharacterized LOC120031190	lncRNA	NC_052343.1	27411767	27412251	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120031190	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120031223	LOC120031223	uncharacterized LOC120031223	lncRNA	NC_052343.1	20452661	20454634	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	12	0	0	1	gene-LOC120031270	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120031486	LOC120031486	PR domain zinc finger protein 1-like	protein_coding	NC_052343.1	14036510	14048281	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031486	1	repeat_or_tandem_family	0	
gene-LOC120031548	LOC120031548	uncharacterized protein C8orf76-like	protein_coding	NC_052343.1	16546914	16550973	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031548	1	repeat_or_tandem_family	0	
gene-LOC120031564	LOC120031564	zinc finger protein 236-like	protein_coding	NC_052343.1	426536	510014	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031564	1	repeat_or_tandem_family	0	
gene-LOC120031958	LOC120031958	uncharacterized LOC120031958	lncRNA	NC_052344.1	24766593	24768342	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031958	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120031977	LOC120031977	PR domain zinc finger protein 4-like	protein_coding	NC_052344.1	5072220	5088271	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031977	1	repeat_or_tandem_family	0	
gene-LOC120032071	LOC120032071	zinc finger protein 800-like	protein_coding	NC_052344.1	6144979	6169019	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	1	3	gene-LOC120032071	1	repeat_or_tandem_family	0	0
gene-LOC120032213	LOC120032213	zinc finger protein AEBP2-like	protein_coding	NC_052344.1	7239503	7256101	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032213	1	repeat_or_tandem_family	0	
gene-LOC120032232	LOC120032232	uncharacterized LOC120032232	protein_coding	NC_052344.1	11219380	11229624	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032232	1	repeat_or_tandem_family	0	
gene-LOC120032348	LOC120032348	small nucleolar RNA ACA64	snoRNA	NC_052344.1	11977437	11977564	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032348	1	noncoding	0	
gene-LOC120032358	LOC120032358	uncharacterized LOC120032358	protein_coding	NC_052345.1	23279226	23289258	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032358	2	repeat_or_tandem_family	0	
gene-LOC120032377	LOC120032377	uncharacterized LOC120032377	lncRNA	NC_052345.1	13518466	13518861	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	3	0	0	1	gene-LOC120032692	4	noncoding;repeat_or_tandem_family	0	
gene-LOC120032379	LOC120032379	uncharacterized LOC120032379	protein_coding	NC_052345.1	1878031	1935109	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032386	5	repeat_or_tandem_family;tandem_cluster_n5	0	
gene-LOC120032385	LOC120032385	uncharacterized LOC120032385	lncRNA	NC_052345.1	1876497	1878772	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120032386	5	noncoding;repeat_or_tandem_family;tandem_cluster_n5	0	
gene-LOC120032397	LOC120032397	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14537891	14543011	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032398	LOC120032398	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14575386	14578754	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032413	LOC120032413	zinc finger protein 271-like	protein_coding	NC_052345.1	3814551	3821078	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032414	7	repeat_or_tandem_family;tandem_cluster_n7	0	
gene-LOC120032418	LOC120032418	zinc finger protein 3-like	protein_coding	NC_052345.1	4007042	4015073	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032414	7	repeat_or_tandem_family;tandem_cluster_n7	0	
gene-LOC120032419	LOC120032419	uncharacterized LOC120032419	lncRNA	NC_052345.1	3975300	3978395	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032420	3	noncoding;repeat_or_tandem_family	0	0
gene-LOC120032441	LOC120032441	uncharacterized LOC120032441	protein_coding	NC_052345.1	892470	893495	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	3	4	0	0	1	gene-LOC120032508	21	repeat_or_tandem_family;tandem_cluster_n21	0	
gene-LOC120032442	LOC120032442	uncharacterized LOC120032442	protein_coding	NC_052345.1	911780	912607	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120032508	21	repeat_or_tandem_family;tandem_cluster_n21	0	
gene-LOC120032449	LOC120032449	uncharacterized LOC120032449	protein_coding	NC_052345.1	1627114	1628684	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	2	5	0	0	1	gene-LOC120032995	7	repeat_or_tandem_family;tandem_cluster_n7	0	
gene-LOC120032492	LOC120032492	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein-like	protein_coding	NC_052345.1	8082199	8084518	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032492	1	repeat_or_tandem_family	0	
gene-LOC120032529	LOC120032529	uncharacterized LOC120032529	lncRNA	NC_052345.1	2756638	2760463	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032529	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120032540	LOC120032540	uncharacterized LOC120032540	lncRNA	NC_052345.1	18627721	18628796	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032541	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120032584	LOC120032584	uncharacterized LOC120032584	lncRNA	NC_052345.1	851105	851668	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	2	5	0	0	1	gene-LOC120032508	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-LOC120032614	LOC120032614	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14504785	14508028	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032622	LOC120032622	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14600813	14605867	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032656	LOC120032656	uncharacterized LOC120032656	lncRNA	NC_052345.1	15458546	15462964	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032656	1	noncoding;repeat_or_tandem_family	0	
gene-LOC120032657	LOC120032657	uncharacterized LOC120032657	protein_coding	NC_052345.1	14864437	14874292	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032657	3	repeat_or_tandem_family	0	
gene-LOC120032718	LOC120032718	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14547613	14550161	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	4	0	0	1	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032719	LOC120032719	keratin, type I cytoskeletal 18-A-like	protein_coding	NC_052345.1	14624127	14654621	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032782	LOC120032782	uncharacterized LOC120032782	protein_coding	NC_052345.1	2861411	2891570	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120032782	1	repeat_or_tandem_family	0	
gene-LOC120032862	LOC120032862	uncharacterized LOC120032862	lncRNA	NC_052345.1	14492173	14493586	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032922	2	noncoding;repeat_or_tandem_family	0	
gene-LOC120032882	LOC120032882	zinc finger protein Aiolos-like	protein_coding	NC_052345.1	14719470	14731323	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032882	1	repeat_or_tandem_family	0	
gene-LOC120032919	LOC120032919	keratin, type I cytoskeletal 13	protein_coding	NC_052345.1	14460335	14469039	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032920	LOC120032920	keratin, type I cytoskeletal 13-like	protein_coding	NC_052345.1	14471591	14483179	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032712	11	tandem_cluster_n11	0	
gene-LOC120032953	LOC120032953	uncharacterized LOC120032953	protein_coding	NC_052345.1	14890030	14897470	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032657	3	repeat_or_tandem_family	0	
gene-LOC120032971	LOC120032971	uncharacterized LOC120032971	protein_coding	NC_052345.1	363225	375226	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032971	1	repeat_or_tandem_family	0	0
gene-LOC120032988	LOC120032988	uncharacterized LOC120032988	protein_coding	NC_052345.1	6473964	6485805	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120032791	3	repeat_or_tandem_family	0	
gene-LOC120033005	LOC120033005	uncharacterized LOC120033005	lncRNA	NC_052345.1	23333599	23349210	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-LOC120032358	2	noncoding;repeat_or_tandem_family	0	0
gene-LOC120033040	LOC120033040	uncharacterized LOC120033040	lncRNA	NC_052345.1	2654459	2655667	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-LOC120033040	2	noncoding;repeat_or_tandem_family	0	0
gene-LOC120033069	LOC120033069	U7 small nuclear RNA	snRNA	NC_052345.1	9059252	9059306	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033069	1	noncoding	0	
gene-LOC120033071	LOC120033071	U7 small nuclear RNA	snRNA	NC_052345.1	5078498	5078550	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120033071	1	noncoding	0	
gene-LOC120033073	LOC120033073	small nucleolar RNA SNORD58	snoRNA	NC_052345.1	14305156	14305226	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033073	1	noncoding	0	
gene-LOC120033141	LOC120033141	uncharacterized LOC120033141	protein_coding	NC_052346.1	18807474	18811444	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120033141	3	repeat_or_tandem_family	0	
gene-LOC120033158	LOC120033158	gastrula zinc finger protein XlCGF7.1-like	protein_coding	NC_052346.1	21762460	21764473	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120033158	1	repeat_or_tandem_family	0	0
gene-LOC120033234	LOC120033234	uncharacterized LOC120033234	protein_coding	NC_052346.1	12768407	12786433	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033234	1	repeat_or_tandem_family	0	
gene-LOC120033287	LOC120033287	uncharacterized LOC120033287	protein_coding	NC_052346.1	18561332	18568848	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033307	6	repeat_or_tandem_family;tandem_cluster_n6	0	
gene-LOC120033339	LOC120033339	uncharacterized LOC120033339	lncRNA	NC_052346.1	20379983	20380826	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	7	0	0	1	gene-LOC120033340	4	noncoding;repeat_or_tandem_family	0	
