id,feature,fc,pval,qval,chr,start,end,score,strand
gene-LOC120066475,gene,0.75136026477923,0.0403232683545718,0.431417062851279,NC_052327.1,52061128,52078002,0,+
gene-LOC120066477,gene,1.52799717612847,0.0067451051312426,0.308338378842631,NC_052327.1,52050329,52060995,0,+
gene-LOC120066482,gene,1.17032139246262,0.0137061663160403,0.338438134186399,NC_052327.1,52231587,52243627,0,+
gene-LOC120066490,gene,1.72880935996906,0.0289241080046088,0.396945165949225,NC_052327.1,52565297,52569692,0,-
gene-LOC120066501,gene,0.836977899149437,0.00104822324490494,0.294456832090784,NC_052327.1,54050971,54118798,0,-
gene-LOC120066504,gene,0.909771404919065,0.000209300460624728,0.294456832090784,NC_052327.1,54698122,54732640,0,-
gene-LOC120066612,gene,0.918558978774615,0.00513574686732521,0.301901355063548,NC_052327.1,11446682,11510938,0,+
gene-LOC120066618,gene,1.06412793655275,0.0390062848380074,0.42955244889601,NC_052308.1,66955697,66963447,0,-
gene-LOC120066663,gene,0.936315081845788,0.0156850029958394,0.351050559837524,NC_052308.1,67275391,67364756,0,-
gene-LOC120066666,gene,0.99111660719909,0.016111901454021,0.352331256915375,NC_052327.1,24450788,24461897,0,+
gene-LOC120066759,gene,1.21403093648617,0.0150920011086325,0.346108492740252,NC_052327.1,45470727,45475309,0,+
gene-LOC120066765,gene,0.940171222907778,0.0169586687416987,0.355765253030369,NC_052327.1,48581641,48593108,0,-
gene-LOC120066769,gene,0.918164087407995,0.00587151457662416,0.307632767845853,NC_052308.1,67595660,67610647,0,-
gene-LOC120066774,gene,0.960004099432032,0.00329586065809484,0.294456832090784,NC_052327.1,50046990,50068039,0,-
gene-LOC120066775,gene,0.991366614638843,0.0415759871035264,0.432944310907149,NC_052327.1,50086828,50091243,0,+
gene-LOC120066796,gene,0.980905420060349,0.00415040758347396,0.294456832090784,NC_052327.1,56155556,56159250,0,+
gene-LOC120066872,gene,1.01382471859985,0.0178812320824846,0.360506171638955,NC_052327.1,49489169,49489265,0,-
gene-LOC120066883,gene,0.923403924052026,0.0493200889484131,0.441018254828864,NC_052308.1,69664163,69697439,0,+
gene-LOC120066953,gene,0.79501672324672,0.00176553091563159,0.294456832090784,NC_052308.1,69902393,69909187,0,+
gene-lrp1bb,gene,1.01706574257632,0.0498982117358373,0.441018254828864,NC_052319.1,20467807,20814431,0,-
gene-lrrc29,gene,1.26962727680783,0.0317492423925717,0.406674412378053,NC_052315.1,44470815,44475394,0,-
gene-lrsam1,gene,0.816765482708853,0.00260148866440779,0.294456832090784,NC_052337.1,18134073,18150501,0,+
gene-lrwd1,gene,0.872079943704016,0.0155116127974998,0.349891906180539,NC_052318.1,23818471,23831492,0,+
gene-lsm10,gene,1.50641720515467,0.0217122197524148,0.371958102345104,NC_052338.1,20900392,20902310,0,+
gene-lsm12b,gene,1.73196677651966,0.00497910196393225,0.300184322790782,NC_052341.1,15892113,15896971,0,-
gene-lsm3,gene,1.57761149329492,0.0217384970367955,0.372024989766187,NC_052326.1,51396548,51399612,0,+
gene-lsm6,gene,1.73327550677653,0.0431278682834511,0.434580988774948,NC_052348.1,12829703,12831688,0,-
gene-lsm7,gene,2.07037800795389,0.00127363799272118,0.294456832090784,NC_052317.1,38594220,38599023,0,+
gene-lsm8,gene,1.42341855912215,0.0490170071158572,0.441018254828864,NC_052344.1,21101313,21105075,0,+
gene-ltbp1,gene,1.10541037887214,0.0424441976015182,0.432944310907149,NC_052310.1,42585018,42718107,0,+
gene-lysmd3,gene,1.24701407440878,0.0113139349078255,0.325458456745615,NC_052324.1,5636675,5640741,0,+
gene-map4k3a,gene,0.903856861792676,0.0286536463609813,0.396601195681957,NC_052308.1,58773676,58868283,0,-
gene-mapk12a,gene,1.04217465526424,0.0488725986571455,0.441018254828864,NC_052315.1,41313539,41344964,0,+
gene-mapkap1,gene,0.817992337649503,0.00401108404186878,0.294456832090784,NW_024058997.1,150071,255066,0,+
gene-mapta,gene,0.973300730687994,0.039893543949532,0.431241603733196,NC_052310.1,23859807,23894780,0,+
gene-march5l,gene,1.61218179783946,0.0026014552786191,0.294456832090784,NC_052332.1,10671346,10675561,0,-
gene-marco,gene,1.21110784548252,0.031111617480016,0.404312093576119,NC_052319.1,29036189,29051535,0,-
gene-mcm8,gene,0.954146949522899,0.00999784415088145,0.32187176548983,NC_052321.1,25862088,25868961,0,-
gene-mcoln1b,gene,0.929255930642728,0.0230490334016697,0.376478961624698,NC_052310.1,22989178,23008404,0,+
gene-mdfi,gene,1.025395275589,0.0366569539861989,0.421576828359292,NC_052326.1,24518109,24524521,0,+
gene-med20,gene,1.43630237540394,0.0347618567358465,0.413801407843692,NC_052308.1,28863811,28865533,0,+
gene-med6,gene,1.50922314878945,0.0284934246643036,0.396486093636932,NW_024057951.1,2959,9155,0,+
gene-med7,gene,1.32952446873104,0.0164456147972312,0.353367138064069,NC_052311.1,8725405,8727249,0,-
gene-mettl22,gene,1.38282424432133,0.00628271978955164,0.307632767845853,NC_052309.1,89445300,89491022,0,-
gene-mettl4,gene,0.887836097782784,0.0222485127427068,0.374899815481975,NC_052313.1,26115544,26133123,0,+
gene-mfng,gene,1.15571809144419,0.00839175257415703,0.310524264571723,NC_052308.1,72702555,72719302,0,+
gene-mfsd10,gene,1.11474904826965,0.0476213124835088,0.441018254828864,NC_052307.1,18672061,18681503,0,-
gene-mgaa,gene,0.91987560330352,0.00424258388145438,0.294456832090784,NC_052321.1,33444762,33470943,0,-
gene-mgst3b,gene,1.86781435579852,0.0237446153086955,0.379752630286208,NC_052321.1,19076977,19079303,0,-
gene-mia,gene,1.58231517084783,0.0219683385549208,0.373724981366991,NW_024061664.1,151481,162264,0,+
gene-mibp2,gene,0.631140050927156,0.0482198227649462,0.441018254828864,NC_052336.1,7385260,7389524,0,-
gene-mink1,gene,0.960275256490205,0.00415704710916032,0.294456832090784,NC_052318.1,32715581,32768323,0,-
gene-mkrn2os.1,gene,1.40858971299862,0.048402726668773,0.441018254828864,NW_024058308.1,59490,62621,0,+
gene-mmaa,gene,1.41290659575047,0.00971219393959222,0.320563744879608,NC_052348.1,12965515,12975052,0,-
gene-mmachc,gene,1.63286390152034,0.0172197978970394,0.35801799455975,NC_052316.1,25405674,25408037,0,+
gene-mogat3b,gene,1.23325943282894,0.0210216829388501,0.370657148006446,NC_052318.1,32908508,32912466,0,+
gene-mpeg1.1,gene,1.28014612054354,0.0277812507492625,0.392919507170208,NC_052307.1,7849888,7852973,0,+
gene-mpv17l2,gene,1.11090931333998,0.019954133553814,0.366799336022592,NC_052317.1,10766119,10769161,0,+
gene-mroh1,gene,0.826659850998272,0.0137593503319218,0.339091585410502,NW_024058131.1,281865,334667,0,+
gene-mrpl10,gene,1.52128135165528,0.00358790994250402,0.294456832090784,NC_052310.1,15190321,15192929,0,-
gene-mrpl11,gene,1.30079597270344,0.0490825655461982,0.441018254828864,NC_052311.1,26702611,26759963,0,-
gene-mrpl16,gene,1.49075423104295,0.00612274553141279,0.307632767845853,NW_024059153.1,109518,124051,0,+
gene-mrpl18,gene,1.3462122732442,0.0151827107155297,0.3467419902886,NC_052311.1,28859999,28863311,0,+
gene-mrpl24,gene,1.58743679950458,0.00266684451372612,0.294456832090784,NC_052338.1,11441804,11446777,0,+
gene-mrpl28,gene,1.29625544808687,0.0488863581374621,0.441018254828864,NC_052329.1,38878230,38880285,0,+
gene-mrpl37,gene,1.36632087769245,0.0387812346365246,0.429525529989397,NC_052331.1,28805249,28814308,0,-
gene-mrpl39,gene,1.51320874939354,0.023984393413542,0.380817200766388,NC_052346.1,3337092,3351443,0,-
gene-mrpl52,gene,1.70090877099771,0.0393004596687505,0.430547567967213,NC_052342.1,16610158,16619430,0,+
gene-mrpl55,gene,1.62531990338259,0.0204240087150378,0.368112762578773,NC_052316.1,21913881,21923795,0,+
gene-mrps16,gene,1.58382145188182,0.037985139214435,0.42693821980421,NC_052308.1,15107517,15109261,0,-
gene-mrps25,gene,1.58523142068804,0.0216588605768642,0.371958102345104,NC_052322.1,36953205,36958617,0,+
gene-mrps36,gene,1.43271821832711,0.0461447242667306,0.439156621090021,NC_052324.1,28921565,28924829,0,-
gene-mrtfab,gene,0.887874270157352,0.047592807629795,0.441018254828864,NC_052341.1,21366528,21429244,0,-
gene-mterf2,gene,1.3687715380109,0.0229686042710827,0.376470492868671,NC_052327.1,45561394,45563548,0,+
gene-mtg2,gene,1.42844400030809,0.00797468839338689,0.309567883574485,NC_052322.1,31795304,31798236,0,+
gene-mthfd1l,gene,1.2413192570807,0.0375395339503337,0.425302866307619,NC_052330.1,19949826,20026494,0,-
gene-mto1,gene,1.24622699599905,0.00870830852336524,0.312997385291562,NC_052310.1,26534734,26560767,0,-
gene-mtor,gene,0.890396767593845,0.0258439078426123,0.386826192906209,NC_052320.1,32128167,32256326,0,+
gene-mtrf1l,gene,0.896980307290398,0.0317670548650451,0.406674412378053,NC_052328.1,27642371,27648211,0,-
gene-myclb,gene,0.833714875890423,0.00966382763987728,0.320563744879608,NC_052333.1,2030312,2044420,0,+
gene-myct1a,gene,1.63332890089591,0.00693626814805914,0.308338378842631,NC_052330.1,19577750,19580440,0,-
gene-naa25,gene,0.863755535318967,0.00133989908219623,0.294456832090784,NC_052309.1,13061394,13088102,0,-
gene-nagk,gene,1.58696721792363,0.039844352578611,0.431241603733196,NW_024061641.1,1039299,1050231,0,-
gene-nars2,gene,0.909495829894121,0.014665565015099,0.344473648908785,NW_024061313.1,86140,118492,0,-
gene-nat14,gene,1.35591753300931,0.00853614474767372,0.311733583226688,NC_052311.1,63522488,63525226,0,-
gene-nat9,gene,1.27877727871345,0.0195876843651308,0.366799336022592,NC_052310.1,58705176,58708254,0,-
gene-naxe,gene,1.65809022312162,0.0254144368319045,0.384084746409414,NC_052338.1,864347,868088,0,-
gene-ncdn,gene,1.3049160788616,0.00511861593245,0.301431636107743,NC_052338.1,6421319,6430341,0,-
gene-ndufaf2,gene,1.42734725811619,0.0431329003099119,0.434580988774948,NC_052307.1,44088670,44121935,0,-
gene-ndufb11,gene,1.7006323639675,0.0330201240296033,0.40871939091074,NC_052320.1,24091625,24094068,0,-
gene-ndufb8,gene,1.51843033488239,0.0444064751343409,0.437208077566777,NC_052328.1,1680586,1686177,0,+
gene-ndufc1,gene,1.86414370467047,0.0134313529129353,0.337235365803839,NC_052323.1,13151621,13153150,0,-
gene-nemp2,gene,1.33794384075335,0.00141474058054047,0.294456832090784,NC_052325.1,34368431,34377340,0,-
gene-nf2a,gene,0.895425130897916,0.00383571652226666,0.294456832090784,NC_052307.1,40077981,40142577,0,-
gene-nf2b,gene,1.15323951352969,0.00809207316417382,0.310524264571723,NC_052332.1,36373085,36392038,0,+
gene-nfrkb,gene,0.93983632049804,0.00629225775863529,0.307632767845853,NC_052332.1,31161611,31183016,0,+
gene-nhlrc2,gene,1.23142620296009,0.0258642657334645,0.386826192906209,NC_052322.1,4975902,5025377,0,+
gene-nhsl2,gene,0.993129266227207,0.0452073691486521,0.438264838028898,NC_052312.1,24371792,24381090,0,-
gene-nin,gene,0.978790229592472,0.00766130105917295,0.309567883574485,NC_052321.1,3862068,3919626,0,-
gene-nipa1,gene,1.43530238989577,0.0350531637791625,0.414716710164185,NW_024061234.1,131634,141288,0,+
gene-nipa2,gene,1.46153931354179,0.00278788017651788,0.294456832090784,NW_024061234.1,143099,161491,0,+
gene-nipbla,gene,0.830927904877432,0.0241303667187517,0.381180606009346,NC_052307.1,6110260,6156136,0,-
gene-nisch,gene,0.869886396073145,0.0183065251106203,0.364374517148429,NW_024058786.1,271250,314421,0,-
gene-nkain1,gene,1.13794811849945,0.0105167995690136,0.32515937929485,NC_052333.1,16121773,16126433,0,+
gene-nlrc3l1,gene,0.85389574122978,0.00971782035063806,0.320563744879608,NC_052318.1,33067291,33071676,0,+
gene-nmi,gene,0.753001612641469,0.0113582405277037,0.325458456745615,NC_052325.1,22063222,22068247,0,-
gene-nol8,gene,0.750861268673432,0.00857497477423763,0.311733583226688,NW_024058786.1,347852,373922,0,-
gene-npas2,gene,0.967275986708997,0.020176299215992,0.366799336022592,NC_052309.1,22595379,22633742,0,+
gene-nprl2,gene,0.761417496913603,0.00142632473187554,0.294456832090784,NC_052308.1,11779156,11788918,0,-
gene-nr2f6b,gene,0.898528069511403,0.0227634257161461,0.3755595055206,NC_052316.1,43580544,43601063,0,-
gene-nsmaf,gene,0.901054880547896,0.0496962601972588,0.441018254828864,NC_052313.1,22441360,22457337,0,-
gene-nt5c2a,gene,0.896889794191328,0.0215623709878714,0.371711380260336,NC_052328.1,15688889,15713631,0,-
gene-ntsr1,gene,0.809851318449708,0.0409214379880998,0.431980532001138,NC_052320.1,28180752,28267009,0,-
gene-nubp2,gene,1.68798233804671,0.00196244884242402,0.294456832090784,NC_052310.1,19011175,19025969,0,-
gene-nudt12,gene,0.700537263723037,0.0194170191497567,0.366799336022592,NC_052307.1,47336646,47346710,0,-
gene-nudt22,gene,1.30855332368876,0.00388385266312863,0.294456832090784,NC_052323.1,21629672,21633756,0,-
gene-nup210,gene,0.91421003610298,0.0118255154582234,0.327567466238276,NC_052320.1,39425826,39475723,0,-
gene-oclna,gene,1.14046560061609,0.021985155675055,0.373724981366991,NC_052337.1,32427799,32436345,0,+
gene-oga,gene,0.937137014072538,0.0369433251828291,0.422776341199927,NC_052310.1,32931842,32969934,0,-
gene-ovca2,gene,1.36096488509755,0.048780406513437,0.441018254828864,NC_052332.1,36777154,36783339,0,+
gene-pacc1,gene,0.844346583969578,0.0440335762975965,0.436397772232184,NW_024057842.1,173731,184801,0,+
gene-paip2b,gene,1.61846250223161,0.00640263557821019,0.307632767845853,NC_052348.1,21720187,21725684,0,+
gene-pald1a,gene,1.0492429892739,0.0223783236045505,0.374899815481975,NC_052328.1,2117771,2241730,0,+
gene-pard6ga,gene,0.964723908847254,0.0205433956034473,0.368112762578773,NC_052343.1,16916082,16919663,0,-
gene-pcid2,gene,0.591318507671592,0.00146108837192427,0.294456832090784,NC_052346.1,18770256,18780006,0,+
gene-pef1,gene,1.55895291467718,0.00483674683674939,0.297032099035981,NC_052338.1,33756030,33766731,0,-
gene-pemt,gene,1.52649131374166,0.00267613678158485,0.294456832090784,NC_052310.1,13920760,14015350,0,-
gene-pfn1,gene,2.29744106069797,0.00571413076826222,0.307632767845853,NC_052312.1,298874,306206,0,-
gene-pgap3,gene,1.23514128044495,0.016702387378434,0.354145942666517,NC_052310.1,26038931,26046841,0,-
gene-pheta1,gene,1.42304775881421,0.0393983142793316,0.430547567967213,NC_052307.1,9113730,9117384,0,+
gene-phf10,gene,0.760258903980344,0.00692420251717141,0.308338378842631,NC_052341.1,16431677,16450367,0,-
gene-phf3,gene,0.830282480130397,0.017622535973467,0.360506171638955,NC_052328.1,34957027,34976043,0,-
gene-phka2,gene,0.870370491885923,0.00768426595105121,0.309567883574485,NC_052313.1,55142854,55184603,0,-
gene-pigl,gene,1.48529333480558,0.0495289301399964,0.441018254828864,NC_052309.1,32094313,32116325,0,+
gene-pigx,gene,1.5293928442169,0.0270619684106141,0.392303840679748,NC_052316.1,20443465,20457045,0,+
gene-pik3c2g,gene,0.917887313913975,0.0102563037031924,0.323357919238891,NC_052327.1,54488738,54534671,0,-
gene-plagx,gene,0.903404145974662,0.0157477546994115,0.351388214517042,NC_052320.1,34079401,34082773,0,+
gene-plcg1,gene,0.901367411954038,0.0285319625375395,0.396486093636932,NC_052322.1,39856943,39902708,0,-
gene-plekha6,gene,0.767150910676825,0.0371950724610857,0.424171531213775,NC_052308.1,41001163,41130611,0,+
gene-plekhm2,gene,0.94623625517367,0.0291006786881894,0.397805589206406,NC_052322.1,25655823,25676021,0,-
gene-plxnb2a.3,gene,0.791824501388332,0.0328162361599731,0.407920782541874,NC_052312.1,46897813,46918626,0,-
gene-pmch,gene,1.99603978794846,0.0202221329385601,0.367073273045038,NC_052312.1,36883653,36885355,0,+
gene-pms1,gene,0.889207595986643,0.0343408260477833,0.413469062213873,NC_052325.1,41334361,41392972,0,+
gene-polb,gene,0.898752891227282,0.0362844968912178,0.420619503616993,NC_052307.1,30885392,30894226,0,-
gene-polh,gene,1.14163112140219,0.0147944614185517,0.344799822375263,NC_052328.1,19713293,19725235,0,-
gene-polr1d,gene,1.68391546877227,0.0362525075267102,0.420619503616993,NW_024057807.1,19484,36439,0,-
gene-polr1f,gene,0.749728857133214,0.0459214167676988,0.439124555450535,NW_024061008.1,412787,420377,0,-
gene-pomgnt1,gene,0.938803205546402,0.0394229915342035,0.430547567967213,NC_052314.1,39910201,39936747,0,+
gene-pomk,gene,1.4176192232506,0.0178442484681636,0.360506171638955,NC_052321.1,6426249,6428997,0,+
gene-ppil1,gene,1.64856171450416,0.0200244842550503,0.366799336022592,NC_052308.1,38074791,38076116,0,+
gene-ppil4,gene,0.708319529574356,0.0300861389979801,0.401381119112046,NC_052330.1,9849188,9856625,0,-
gene-ppm1f,gene,1.61029845366119,0.0006260427706134,0.294456832090784,NC_052307.1,3911197,3927241,0,-
gene-ppp1r13l,gene,0.868190292777332,0.0270790764542221,0.392303840679748,NC_052340.1,40948776,41024677,0,-
gene-ppp1r37,gene,0.856836339264617,0.00455206669733321,0.294456832090784,NC_052329.1,38807994,38860258,0,+
gene-ppp1r3g,gene,0.68039208758433,0.0335414040758286,0.410411005294172,NC_052313.1,29724236,29726611,0,-
gene-ppp2r3c,gene,0.762374633700861,0.048624804188661,0.441018254828864,NC_052334.1,16756839,16765778,0,-
gene-ppp2r5eb,gene,0.890691241828215,0.0424700169907642,0.432944310907149,NC_052321.1,24894064,24929011,0,+
gene-ppp4r4,gene,0.924150175354239,0.0100015741087851,0.32187176548983,NC_052335.1,13358108,13424285,0,+
gene-praf2,gene,1.54638839283602,0.0417061000225325,0.432944310907149,NC_052322.1,20240693,20242668,0,-
gene-prkcha,gene,1.06981837269008,0.0281027812816571,0.394875807885167,NC_052334.1,23065343,23119050,0,-
gene-prr13,gene,1.2432525211343,0.0308144779947157,0.402809271890881,NC_052308.1,1769510,1772489,0,+
gene-prrc1,gene,1.28806518458622,0.0338993364462573,0.41194979120759,NC_052337.1,19429735,19473999,0,-
gene-psda,gene,0.915881387940739,0.0109201093406056,0.32515937929485,NC_052328.1,14816086,14839093,0,+
gene-psenen,gene,1.60478781641465,0.0183167299520421,0.364374517148429,NC_052343.1,23844967,23848600,0,+
gene-psmb6,gene,1.65859920124112,0.0189010048794511,0.36651721727948,NW_024061479.1,89434,96727,0,+
gene-ptbp3,gene,0.899374403498792,0.00231007056309951,0.294456832090784,NW_024061453.1,248496,346660,0,-
gene-ptger2a,gene,0.932166903428747,0.00170698541346903,0.294456832090784,NC_052334.1,44651472,44668552,0,-
gene-ptpa,gene,1.21195122492268,0.0378486744591033,0.426506971659633,NC_052337.1,18361107,18378570,0,-
gene-ptpmt1,gene,1.56516631147244,0.0252487916819918,0.384084746409414,NC_052307.1,53714745,53718270,0,+
gene-ptpn9a,gene,0.906554716414368,0.0385173609221539,0.429275271541328,NC_052327.1,9125648,9168333,0,+
gene-ptprq,gene,0.982063166166161,0.00241720120303945,0.294456832090784,NC_052327.1,32676165,32733521,0,+
gene-ptrh2,gene,1.7169779818255,0.00589386850729334,0.307632767845853,NC_052309.1,31093967,31095780,0,+
gene-puf60a,gene,1.44987220334874,0.00425665908382533,0.294456832090784,NC_052317.1,5309339,5380408,0,+
