gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120024601	ptg009733l	43006	68422	+	LOC120024601	120024601	protein_coding	NC_052335.1	27322597	27347841	-	0	serine/threonine-protein kinase D3-like	4	2	2	0	GO:0004674|GO:0005524|GO:0006468|GO:0089700
gene-ndufaf7	ptg009733l	70048	83129	-	ndufaf7	120024321	protein_coding	NC_052335.1	27307891	27320970	+	1	NADH:ubiquinone oxidoreductase complex assembly factor 7	3	1	1	1	GO:0005739|GO:0032981|GO:0035243
gene-LOC120024341	ptg009733l	83243	89598	+	LOC120024341	120024341	lncRNA	NC_052335.1	27301422	27307776	-	0	uncharacterized LOC120024341	0	0	0	0	NA
gene-LOC120024340	ptg009733l	87280	89980	-	LOC120024340	120024340	protein_coding	NC_052335.1	27301040	27303739	+	0	protein CEBPZOS-like	0	0	0	0	NA
gene-LOC120024276	ptg009733l	102231	104852	+	LOC120024276	120024276	protein_coding	NC_052335.1	27286157	27288777	-	0	forkhead box protein A2-like	7	3	4	0	GO:0000978|GO:0000981|GO:0006357|GO:0008134|GO:0009653|GO:0019904|GO:0030154
gene-LOC120024233	ptg009733l	194314	198216	-	LOC120024233	120024233	protein_coding	NC_052335.1	27192234	27196135	+	0	paired box protein Pax-1-like	4	2	2	0	GO:0000978|GO:0000981|GO:0006357|GO:0048856
gene-braf	ptg009736l	4518	47251	+	braf	120050158	protein_coding	NC_052312.1	52610244	52660933	+	1	B-Raf proto-oncogene, serine/threonine kinase	7	2	2	3	GO:0004672|GO:0005524|GO:0005739|GO:0005829|GO:0005886|GO:0006468|GO:0007165
gene-LOC120056861	ptg009737l	24486	31139	+	LOC120056861	120056861	protein_coding	NC_052318.1	6869989	6876643	-	0	biorientation of chromosomes in cell division protein 1-like	0	0	0	0	NA
gene-LOC120056860	ptg009737l	71635	76275	+	LOC120056860	120056860	protein_coding	NC_052318.1	6824810	6829447	-	0	stanniocalcin-2-like	4	1	1	2	GO:0005179|GO:0005576|GO:0005615|GO:0006874
gene-LOC120056859	ptg009737l	77691	81027	-	LOC120056859	120056859	protein_coding	NC_052318.1	6820058	6823395	+	0	vesicle transport protein SEC20-like	4	1	1	2	GO:0005484|GO:0005783|GO:0006890|GO:0031201
gene-LOC120056856	ptg009737l	87366	113013	-	LOC120056856	120056856	protein_coding	NC_052318.1	6788056	6813718	+	0	CREB3 regulatory factor-like	5	2	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357|GO:0006986
gene-LOC120056858	ptg009737l	113130	117003	-	LOC120056858	120056858	protein_coding	NC_052318.1	6784066	6787938	+	0	V-type proton ATPase subunit e 1-like	3	1	1	1	GO:0033179|GO:0046961|GO:1902600
gene-LOC120056855	ptg009737l	122553	126089	+	LOC120056855	120056855	lncRNA	NC_052318.1	6774984	6778519	-	0	uncharacterized LOC120056855	0	0	0	0	NA
gene-LOC120056438	ptg009737l	141197	296545	+	LOC120056438	120056438	protein_coding	NC_052318.1	6605259	6759870	-	0	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	5	1	2	2	GO:0000159|GO:0005515|GO:0005829|GO:0019888|GO:0070262
gene-LOC120042321_11	ptg009737l	191183	191580	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120033694_20	ptg009737l	191707	192146	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120056854	ptg009737l	297205	311952	-	LOC120056854	120056854	protein_coding	NC_052318.1	6590048	6604598	+	0	transcription elongation regulator 1-like	3	0	2	1	GO:0003712|GO:0005634|GO:0070063
gene-LOC120056853	ptg009737l	324036	363367	-	LOC120056853	120056853	protein_coding	NC_052318.1	6538615	6577963	+	0	clathrin interactor 1-like	6	1	2	3	GO:0005543|GO:0005768|GO:0005886|GO:0006897|GO:0030125|GO:0030276
gene-trnaa-ugc-11	ptg009737l	333166	333240	-	trnaa-ugc	120057701	tRNA	NC_052318.1	6568744	6568817	+	1	tRNA-Ala	0	0	0	0	NA
gene-LOC120043280	ptg009741l	58530	113651	-	LOC120043280	120043280	protein_coding	NW_024061624.1	37563	107406	+	0	extracellular sulfatase Sulf-1-like	5	0	2	3	GO:0005539|GO:0005783|GO:0005886|GO:0008449|GO:0009986
gene-LOC120037773	ptg009743l	177584	249859	+	LOC120037773	120037773	protein_coding	NW_024058637.1	3218	35729	+	0	gamma-aminobutyric acid receptor subunit alpha-5-like	16	6	5	5	GO:0004890|GO:0005237|GO:0007165|GO:0007214|GO:0008503|GO:0022851|GO:0032590|GO:0034220|GO:0043005|GO:0045202|GO:0050877|GO:0051932|GO:0060078|GO:0098794|GO:1902711|GO:1904315
gene-LOC120048739	ptg009746l	0	2183	-	LOC120048739	120048739	protein_coding	NC_052311.1	64951381	64954600	-	0	josephin-2-like	2	1	1	0	GO:0004843|GO:0016579
gene-LOC120048740	ptg009746l	5659	21876	+	LOC120048740	120048740	protein_coding	NC_052311.1	64958077	64974289	+	0	ubiquitin-conjugating enzyme E2 S-like	0	0	0	0	NA
gene-LOC120047269	ptg009746l	17185	33167	+	LOC120047269	120047269	protein_coding	NC_052311.1	64969599	64985578	+	0	uncharacterized LOC120047269	6	2	0	4	GO:0014069|GO:0032281|GO:0032591|GO:0045211|GO:0048172|GO:2000311
gene-LOC120048741	ptg009746l	37415	45451	+	LOC120048741	120048741	protein_coding	NC_052311.1	64989827	64997862	+	0	uncharacterized LOC120048741	4	1	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
gene-LOC120048742	ptg009746l	48856	57865	+	LOC120048742	120048742	protein_coding	NC_052311.1	65001686	65010694	+	0	hepatic leukemia factor-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120048743	ptg009746l	64413	87876	+	LOC120048743	120048743	protein_coding	NC_052311.1	65019121	65041750	+	0	beta-2-glycoprotein 1-like	2	0	1	1	GO:0005576|GO:0030414
gene-LOC120048744	ptg009746l	88682	97051	+	LOC120048744	120048744	protein_coding	NC_052311.1	65042555	65050893	+	0	C2H2 finger domain transcription factor crzA-like	3	1	2	0	GO:0000978|GO:0003700|GO:0006357
gene-tecrb	ptg009748l	2147	27580	-	tecrb	120040317	protein_coding	NW_024060353.1	8998	43900	-	1	trans-2,3-enoyl-CoA reductase b	2	1	1	0	GO:0016627|GO:0042761
gene-LOC120040318	ptg009748l	28461	35643	+	LOC120040318	120040318	protein_coding	NW_024060353.1	45697	51636	+	0	dnaJ homolog subfamily B member 1-like	5	1	3	1	GO:0003714|GO:0005829|GO:0030544|GO:0051082|GO:0051085
gene-LOC120040320	ptg009748l	39853	45879	+	LOC120040320	120040320	lncRNA	NW_024060353.1	54652	61764	+	0	uncharacterized LOC120040320	0	0	0	0	NA
gene-LOC120033050	ptg009748l	47390	55203	+	LOC120033050	120033050	protein_coding	NC_052345.1	85250	93294	+	0	CMRF35-like molecule 1	0	0	0	0	NA
gene-LOC120032863	ptg009748l	67006	70444	+	LOC120032863	120032863	protein_coding	NC_052345.1	104142	107363	+	0	thioredoxin domain-containing protein 2-like	0	0	0	0	NA
gene-LOC120032428	ptg009748l	76877	83286	+	LOC120032428	120032428	protein_coding	NC_052345.1	113827	119975	+	0	CMRF35-like molecule 6	0	0	0	0	NA
gene-LOC120040319	ptg009748l	151151	154250	+	LOC120040319	120040319	lncRNA	NW_024060353.1	63249	67276	+	0	uncharacterized LOC120040319	0	0	0	0	NA
gene-LOC120028613	ptg009749l	20730	26839	+	LOC120028613	120028613	protein_coding	NC_052340.1	39336978	39343169	-	0	P2Y purinoceptor 1-like	8	3	4	1	GO:0001621|GO:0005524|GO:0005886|GO:0007200|GO:0030168|GO:0031686|GO:0045031|GO:0090075
gene-LOC120028991	ptg009749l	40966	43801	-	LOC120028991	120028991	protein_coding	NC_052340.1	39319892	39322726	+	0	uncharacterized LOC120028991	0	0	0	0	NA
gene-LOC120045184_4	ptg009749l	44907	48868	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120038182	ptg009750l	96993	117743	-	LOC120038182	120038182	protein_coding	NW_024058897.1	6498	27206	-	0	mitochondrial dicarboxylate carrier-like	14	7	6	1	GO:0006839|GO:0008272|GO:0015116|GO:0015117|GO:0015131|GO:0015140|GO:0015141|GO:0015297|GO:0015709|GO:0015729|GO:0031966|GO:0035435|GO:0071422|GO:0071423
gene-LOC120038181	ptg009750l	124046	124700	-	LOC120038181	120038181	protein_coding	NW_024058897.1	36102	36755	-	0	claudin-9-like	5	2	1	2	GO:0005198|GO:0005886|GO:0005923|GO:0007155|GO:0070830
gene-LOC120037243_1	ptg009750l	189913	191027	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040806_14	ptg009751l	23641	25405	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036642	ptg009754l	38342	48727	-	LOC120036642	120036642	protein_coding	NW_024058129.1	675	50741	-	0	protein kinase C alpha type-like	0	0	0	0	NA
gene-LOC120036643	ptg009754l	407533	411359	-	LOC120036643	120036643	protein_coding	NW_024058129.1	50805	54634	-	0	serine/arginine repetitive matrix protein 2-like	0	0	0	0	NA
gene-LOC120040240	ptg009761l	33932	35922	+	LOC120040240	120040240	protein_coding	NW_024060308.1	103103	162632	+	0	uncharacterized protein KIAA1522-like	0	0	0	0	NA
gene-LOC120056695	ptg009764l	113183	117344	-	LOC120056695	120056695	protein_coding	NC_052307.1	71536188	71540348	-	0	insulin gene enhancer protein ISL-3-like	6	3	2	1	GO:0000981|GO:0000987|GO:0005634|GO:0007409|GO:0045944|GO:0048665
gene-LOC120052807	ptg009764l	119519	125536	+	LOC120052807	120052807	protein_coding	NC_052307.1	71542524	71548530	+	0	electron transfer flavoprotein subunit alpha, mitochondrial-like	3	0	2	1	GO:0005739|GO:0009055|GO:0050660
gene-LOC120052813	ptg009764l	138012	161822	-	LOC120052813	120052813	protein_coding	NC_052307.1	71561003	71604651	-	0	transmembrane protein 266-like	2	0	1	1	GO:0005886|GO:0022832
gene-LOC120050911	ptg009765l	425	8868	-	LOC120050911	120050911	protein_coding	NC_052313.1	3931215	3950289	+	0	polypyrimidine tract-binding protein 2-like	4	2	1	1	GO:0003729|GO:0005634|GO:0006397|GO:0043484
gene-lad1	ptg009770l	135631	184695	+	lad1	120038666	protein_coding	NW_024059120.1	3628	46457	+	1	ladinin	1	0	1	0	GO:0005198
gene-LOC120038670	ptg009770l	237114	261139	-	LOC120038670	120038670	protein_coding	NW_024059120.1	81110	105115	-	0	EBP cholestenol delta-isomerase	6	1	3	2	GO:0000247|GO:0004769|GO:0005783|GO:0006695|GO:0016020|GO:0047750
gene-LOC120048162	ptg009774l	17682	22639	-	LOC120048162	120048162	protein_coding	NC_052311.1	60507272	60512278	+	0	vesicle-associated membrane protein 1-like	7	3	2	2	GO:0005484|GO:0005886|GO:0006906|GO:0016192|GO:0019905|GO:0031201|GO:0035493
gene-mrpl51	ptg009774l	24376	26533	-	mrpl51	120048615	protein_coding	NC_052311.1	60503378	60505534	+	1	mitochondrial ribosomal protein L51	3	1	1	1	GO:0003735|GO:0005762|GO:0006412
gene-LOC120048594	ptg009774l	37091	40503	+	LOC120048594	120048594	protein_coding	NC_052311.1	60489396	60492807	-	0	lymphocyte activation gene 3 protein-like	7	3	2	2	GO:0009897|GO:0035723|GO:0042110|GO:0042289|GO:0045121|GO:0070374|GO:1990782
gene-LOC120048590	ptg009774l	40555	47966	-	LOC120048590	120048590	protein_coding	NC_052311.1	60481933	60489343	+	0	uncharacterized LOC120048590	6	2	1	3	GO:0005085|GO:0005886|GO:0007266|GO:0030139|GO:0030424|GO:0043542
gene-LOC120048603	ptg009774l	59933	70805	-	LOC120048603	120048603	protein_coding	NC_052311.1	60459026	60469897	+	0	tumor necrosis factor receptor superfamily member 1A-like	7	2	2	3	GO:0005031|GO:0005739|GO:0006954|GO:0007165|GO:0043120|GO:0043235|GO:0045121
gene-LOC120048610	ptg009774l	70346	79796	+	LOC120048610	120048610	protein_coding	NC_052311.1	60450021	60459484	-	0	tumor necrosis factor receptor superfamily member 6-like	3	1	1	1	GO:0005515|GO:0009897|GO:0043066
gene-LOC120048619	ptg009774l	85774	87336	-	LOC120048619	120048619	lncRNA	NC_052311.1	60442509	60444070	+	0	uncharacterized LOC120048619	0	0	0	0	NA
gene-LOC120048618	ptg009774l	93274	94969	-	LOC120048618	120048618	lncRNA	NC_052311.1	60434876	60436570	+	0	uncharacterized LOC120048618	0	0	0	0	NA
gene-LOC120039162_1	ptg009778l	8541	13719	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120039163	ptg009778l	27281	33072	+	LOC120039163	120039163	protein_coding	NW_024059439.1	20516	26416	+	0	neuroblastoma-amplified sequence-like	4	1	1	2	GO:0000149|GO:0005789|GO:0006890|GO:0070939
gene-LOC120036383	ptg009781l	17768	52615	-	LOC120036383	120036383	protein_coding	NW_024058033.1	18302	54129	-	0	cytohesin-3-like	2	1	1	0	GO:0005085|GO:0032012
gene-LOC120040806_31	ptg009783l	19681	21445	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-rpl30	ptg009786l	4027	17368	-	rpl30	120027505	protein_coding	NC_052338.1	36488045	36500435	+	1	ribosomal protein L30	3	0	2	1	GO:0003723|GO:0003735|GO:0022625
gene-si:dkey-284p5.3	ptg009786l	18306	33852	+	si:dkey-284p5.3	120027116	protein_coding	NC_052338.1	36471581	36487106	-	1	uncharacterized protein LOC557830 homolog	0	0	0	0	NA
gene-rida	ptg009786l	42477	62066	-	rida	120027369	protein_coding	NC_052338.1	36443267	36462986	+	1	reactive intermediate imine deaminase A homolog	3	1	1	1	GO:0005829|GO:0019239|GO:1901565
gene-LOC120027371	ptg009786l	49101	51493	-	LOC120027371	120027371	lncRNA	NC_052338.1	36453850	36456243	+	0	uncharacterized LOC120027371	0	0	0	0	NA
gene-stk3	ptg009786l	63953	94298	-	stk3	120026944	protein_coding	NC_052338.1	36410206	36440717	+	1	serine/threonine kinase 3 (STE20 homolog, yeast)	7	4	2	1	GO:0004674|GO:0005524|GO:0005737|GO:0006468|GO:0035556|GO:0043408|GO:0051262
gene-LOC120039988	ptg009790l	37757	56332	+	LOC120039988	120039988	protein_coding	NW_024060076.1	1877	20401	+	0	albumin 2	4	1	0	3	GO:0005615|GO:0005737|GO:0006810|GO:0072562
gene-LOC120042734	ptg009790l	72048	94320	+	LOC120042734	120042734	protein_coding	NW_024061488.1	1621	23795	+	0	proto-oncogene c-Rel-like	10	7	2	1	GO:0000978|GO:0000981|GO:0005737|GO:0006357|GO:0006954|GO:0007249|GO:0033554|GO:0034097|GO:0038061|GO:0045087
gene-LOC120050135	ptg009791l	42201	66291	+	LOC120050135	120050135	protein_coding	NC_052312.1	49788487	49815671	-	0	nucleosome assembly protein 1-like 1-A	5	1	2	2	GO:0000785|GO:0003682|GO:0005634|GO:0006334|GO:0042393
gene-LOC120050168	ptg009791l	53061	53198	+	LOC120050168	120050168	snoRNA	NC_052312.1	49802010	49802146	-	0	small nucleolar RNA SNORA57	0	0	0	0	NA
gene-LOC120049425	ptg009791l	76851	79358	+	LOC120049425	120049425	protein_coding	NC_052312.1	49775601	49778107	-	0	pleckstrin homology-like domain family A member 1	2	1	1	0	GO:0043065|GO:1901981
gene-trnay-gua_40	ptg009795l	970	1059	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_22	ptg009795l	2512	2601	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_21	ptg009795l	4054	4143	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-5_3	ptg009795l	7135	7224	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-5_4	ptg009795l	10216	10305	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-5_6	ptg009795l	11755	11844	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-5_5	ptg009795l	13294	13383	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-2_11	ptg009795l	14830	14919	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-24_7	ptg009795l	16372	16461	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-3_1	ptg009795l	17913	18002	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-9_11	ptg009795l	19455	19544	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-7_2	ptg009795l	24259	24348	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_1	ptg009795l	25801	25890	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_20	ptg009795l	27343	27432	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-64_5	ptg009795l	28885	28974	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_5	ptg009795l	30427	30516	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-64_6	ptg009795l	31969	32058	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_15	ptg009795l	33511	33600	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-8_8	ptg009795l	35053	35142	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-9_1	ptg009795l	41210	41299	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-2_13	ptg009795l	45744	45833	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-15_1	ptg009795l	47286	47375	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-11_1	ptg009795l	50278	50367	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-20_1	ptg009795l	53656	53745	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnay-gua-6_11	ptg009795l	57038	57127	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120023770	ptg009797l	53221	61675	-	LOC120023770	120023770	protein_coding	NC_052334.1	679597	688169	-	0	enhancer of rudimentary homolog	0	0	0	0	NA
gene-LOC120023631	ptg009797l	189299	277880	-	LOC120023631	120023631	protein_coding	NC_052334.1	2453019	2537984	-	0	M1-specific T cell receptor beta chain-like	0	0	0	0	NA
gene-LOC120022977	ptg009797l	298308	298908	-	LOC120022977	120022977	V_segment	NC_052334.1	2292218	2292817	-	0	NA	0	0	0	0	NA
gene-LOC120022979_2	ptg009797l	314221	314821	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022980	ptg009797l	318656	331573	-	LOC120022980	120022980	V_segment	NC_052334.1	2329498	2339992	-	0	NA	0	0	0	0	NA
gene-LOC120022978	ptg009797l	336938	344665	-	LOC120022978	120022978	V_segment	NC_052334.1	2294788	2307528	-	0	NA	0	0	0	0	NA
gene-LOC120022979_4	ptg009797l	346773	347373	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022979_5	ptg009797l	358608	359208	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120017946	ptg009804l	45014	46559	+	LOC120017946	120017946	protein_coding	NC_052328.1	20420372	20421859	-	0	trichohyalin-like	0	0	0	0	NA
gene-LOC120064883	ptg009806l	176441	226825	-	LOC120064883	120064883	protein_coding	NC_052326.1	56330310	56384079	+	0	protein phosphatase 1 regulatory subunit 1A-like	3	1	1	1	GO:0004864|GO:0005737|GO:0035556
gene-LOC120017504_1	ptg009808l	8703	64237	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-prdm8_1	ptg009808l	67723	70010	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120017377_1	ptg009808l	80832	82928	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120017378_1	ptg009808l	97920	108627	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-ptpn20_1	ptg009808l	256987	282557	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120059025	ptg009814l	48976	74617	-	LOC120059025	120059025	protein_coding	NC_052320.1	1430466	1455947	-	0	nuclear transcription factor Y subunit alpha-like	4	1	2	1	GO:0000978|GO:0000981|GO:0006357|GO:0016602
gene-LOC120059026	ptg009814l	73810	77718	+	LOC120059026	120059026	lncRNA	NC_052320.1	1455141	1458974	+	0	uncharacterized LOC120059026	0	0	0	0	NA
gene-LOC120059027	ptg009814l	78433	116014	-	LOC120059027	120059027	protein_coding	NC_052320.1	1459714	1499375	-	0	sortilin-like	6	3	1	2	GO:0005515|GO:0005794|GO:0006895|GO:0006897|GO:0016020|GO:0016050
gene-LOC120059029	ptg009814l	126284	136810	+	LOC120059029	120059029	protein_coding	NC_052320.1	1509642	1520927	+	0	synaptophysin-like protein 2	2	0	0	2	GO:0008021|GO:0030672
gene-LOC120039145	ptg009815l	35200	46599	+	LOC120039145	120039145	protein_coding	NW_024059418.1	1725	19904	-	0	acidic amino acid decarboxylase GADL1-like	4	1	2	1	GO:0005737|GO:0016831|GO:0019752|GO:0030170
gene-LOC120039906	ptg009815l	52896	67231	+	LOC120039906	120039906	protein_coding	NW_024059979.1	5160	19576	+	0	acidic amino acid decarboxylase GADL1-like	4	1	2	1	GO:0005737|GO:0016831|GO:0019752|GO:0030170
gene-LOC120037961	ptg009815l	75068	79216	-	LOC120037961	120037961	protein_coding	NW_024058781.1	23268	28917	-	0	TGF-beta receptor type-2-like	13	4	7	2	GO:0005024|GO:0005524|GO:0005886|GO:0006468|GO:0007179|GO:0007507|GO:0017002|GO:0034713|GO:0043235|GO:0046332|GO:0048185|GO:0050431|GO:0071363
gene-LOC120051897	ptg009816l	96532	97459	+	LOC120051897	120051897	protein_coding	NC_052314.1	36068469	36069395	-	0	transcription factor MafAa-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120054235_1	ptg009825l	90212	90366	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120039493	ptg009826l	10439	10593	-	LOC120039493	120039493	rRNA	NW_024059623.1	10593	10746	-	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120040384	ptg009830l	24317	26153	+	LOC120040384	120040384	rRNA	NW_024060426.1	22232	24067	-	0	18S ribosomal RNA	0	0	0	0	NA
gene-LOC120038660	ptg009830l	26720	26874	+	LOC120038660	120038660	rRNA	NW_024059118.1	26226	26379	-	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120036217	ptg009837l	1971	3116	-	LOC120036217	120036217	protein_coding	NW_024057954.1	3569	46872	-	0	V-type proton ATPase subunit S1-like	2	1	0	1	GO:0030641|GO:0033176
gene-LOC120040891_1	ptg009845l	15457	23122	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-fbxo43_1	ptg009845l	23246	36050	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120058495	ptg009847l	15280	16506	-	LOC120058495	120058495	protein_coding	NC_052319.1	37015697	37016922	+	0	cytochrome c oxidase assembly factor 5	2	1	0	1	GO:0005739|GO:0033617
gene-LOC120058494	ptg009847l	19506	108203	-	LOC120058494	120058494	protein_coding	NC_052319.1	36925873	37012696	+	0	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A-like	5	1	1	3	GO:0005783|GO:0005793|GO:0005795|GO:0006487|GO:0008375
gene-LOC120058493	ptg009847l	150581	155313	+	LOC120058493	120058493	lncRNA	NC_052319.1	36881905	36886632	-	0	uncharacterized LOC120058493	0	0	0	0	NA
gene-LOC120058492	ptg009847l	155285	159004	-	LOC120058492	120058492	protein_coding	NC_052319.1	36878216	36881932	+	0	thioredoxin domain-containing protein 9-like	2	1	0	1	GO:0000226|GO:0005737
gene-LOC120058491	ptg009847l	182507	199482	-	LOC120058491	120058491	protein_coding	NC_052319.1	36830341	36847406	+	0	DNA repair protein REV1-like	6	2	3	1	GO:0003684|GO:0003887|GO:0005634|GO:0017125|GO:0042276|GO:0070987
gene-LOC120040445_32	ptg009848l	6053	6217	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040445_23	ptg009848l	11052	11216	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036783_2	ptg009848l	53140	53294	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120042888	ptg009848l	69966	70085	-	LOC120042888	120042888	rRNA	NW_024061526.1	55739	55857	+	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120037750_11	ptg009848l	70753	70907	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120037744_10	ptg009848l	77285	77447	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120063770_17	ptg009857l	32122	33093	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120050505	ptg009857l	75580	77232	+	LOC120050505	120050505	protein_coding	NC_052313.1	50019955	50021601	+	0	POU domain, class 3, transcription factor 3-B	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0007420
gene-LOC120023577	ptg009858l	17877	20121	-	LOC120023577	120023577	lncRNA	NC_052334.1	10799886	10802129	+	0	uncharacterized LOC120023577	0	0	0	0	NA
gene-LOC120023038	ptg009858l	58492	68744	-	LOC120023038	120023038	protein_coding	NC_052334.1	10751711	10761947	+	0	calmin-like	5	1	1	3	GO:0005640|GO:0005737|GO:0007097|GO:0034993|GO:0051015
gene-LOC120039614	ptg009859l	36948	38440	-	LOC120039614	120039614	lncRNA	NW_024059730.1	80523	82014	-	0	uncharacterized LOC120039614	0	0	0	0	NA
gene-LOC120049779	ptg009867l	30506	39056	+	LOC120049779	120049779	protein_coding	NC_052312.1	21972685	22028560	+	0	astrocytic phosphoprotein PEA-15	3	2	1	0	GO:0000165|GO:0005515|GO:0042981
gene-tekt4_1	ptg009871l	27878	36138	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120032894	ptg009871l	81747	84030	+	LOC120032894	120032894	lncRNA	NC_052345.1	1958738	1960894	-	0	uncharacterized LOC120032894	0	0	0	0	NA
