gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120024535	ptg010313l	164113	166950	-	LOC120024535	120024535	protein_coding	NC_052335.1	9088033	9090869	+	0	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase 9-like	4	2	1	1	GO:0006486|GO:0016020|GO:0036065|GO:0046920
gene-LOC120024492	ptg010313l	276182	329891	+	LOC120024492	120024492	protein_coding	NC_052335.1	8890667	8979004	-	0	disks large-associated protein 2-like	5	2	1	2	GO:0023052|GO:0060090|GO:0098962|GO:0098978|GO:0099572
gene-LOC120036897	ptg010316l	9369	11205	+	LOC120036897	120036897	rRNA	NW_024058234.1	9637	11472	+	0	18S ribosomal RNA	0	0	0	0	NA
gene-LOC120039088	ptg010316l	11772	11926	+	LOC120039088	120039088	rRNA	NW_024059372.1	11211	11364	+	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120038332	ptg010316l	12295	16227	+	LOC120038332	120038332	rRNA	NW_024058936.1	107	4038	-	0	28S ribosomal RNA	0	0	0	0	NA
gene-LOC120039353	ptg010316l	31797	33633	+	LOC120039353	120039353	rRNA	NW_024059513.1	28048	29883	+	0	18S ribosomal RNA	0	0	0	0	NA
gene-LOC120038013	ptg010316l	34200	34354	+	LOC120038013	120038013	rRNA	NW_024058826.1	40700	40853	+	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120037770	ptg010316l	34723	38655	+	LOC120037770	120037770	rRNA	NW_024058631.1	40037	43968	-	0	28S ribosomal RNA	0	0	0	0	NA
gene-LOC120039091	ptg010316l	52532	54368	+	LOC120039091	120039091	rRNA	NW_024059372.1	31971	33806	+	0	18S ribosomal RNA	0	0	0	0	NA
gene-LOC120037019	ptg010316l	54935	55089	+	LOC120037019	120037019	rRNA	NW_024058282.1	60584	60737	-	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120042606	ptg010316l	55458	59390	+	LOC120042606	120042606	rRNA	NW_024061449.1	47795	51726	-	0	28S ribosomal RNA	0	0	0	0	NA
gene-aagab	ptg010317l	6814	15032	-	aagab	120038267	protein_coding	NW_024058916.1	34994	43308	-	1	alpha and gamma adaptin binding protein	0	0	0	0	NA
gene-LOC120028870_4	ptg010318l	29688	31506	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120028870_5	ptg010318l	36437	38255	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120037033	ptg010319l	978	24532	-	LOC120037033	120037033	protein_coding	NW_024058286.1	257786	281489	-	0	huntingtin-like	2	0	0	2	GO:0005634|GO:0005737
gene-LOC120037030	ptg010319l	35982	55394	-	LOC120037030	120037030	protein_coding	NW_024058286.1	292940	312242	-	0	G protein-coupled receptor kinase 5-like	6	3	2	1	GO:0004703|GO:0005524|GO:0005737|GO:0006468|GO:0007165|GO:0009966
gene-LOC120040700	ptg010321l	10121	23570	+	LOC120040700	120040700	protein_coding	NW_024060719.1	177955	191472	+	0	intelectin-like	2	0	1	1	GO:0005615|GO:0070492
gene-LOC120066471	ptg010328l	41654	58358	-	LOC120066471	120066471	protein_coding	NC_052327.1	51837355	51854060	+	0	CCR4-NOT transcription complex subunit 4-like	5	1	3	1	GO:0003723|GO:0004842|GO:0016567|GO:0030014|GO:0046872
gene-zgc:136858	ptg010328l	58521	76899	-	zgc:136858	120066470	protein_coding	NC_052327.1	51818802	51837191	+	1	uncharacterized protein LOC678543 homolog	2	0	2	0	GO:0004730|GO:0016301
gene-LOC120066781	ptg010328l	82505	91652	+	LOC120066781	120066781	protein_coding	NC_052327.1	51804112	51813290	-	0	troponin I, slow skeletal muscle-like	2	1	0	1	GO:0005861|GO:0006936
gene-LOC120066780	ptg010328l	93496	106163	+	LOC120066780	120066780	protein_coding	NC_052327.1	51789592	51802267	-	0	troponin I, slow skeletal muscle-like	2	1	0	1	GO:0005861|GO:0006936
gene-LOC120065962	ptg010328l	113618	119373	+	LOC120065962	120065962	protein_coding	NC_052327.1	51776382	51782136	-	0	troponin I, slow skeletal muscle-like	2	1	0	1	GO:0005861|GO:0006936
gene-LOC120066779	ptg010328l	121664	123279	+	LOC120066779	120066779	protein_coding	NC_052327.1	51772476	51774090	-	0	bisphosphoglycerate mutase-like	2	1	1	0	GO:0006096|GO:0016868
gene-LOC120066778_1	ptg010328l	146422	148063	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040970	ptg010329l	15177	17056	+	LOC120040970	120040970	protein_coding	NW_024060977.1	3157	17100	+	0	armadillo-like helical domain-containing protein 3	2	1	0	1	GO:0005829|GO:1903358
gene-LOC120037812_4	ptg010331l	23575	26814	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036892	ptg010333l	14478	16999	-	LOC120036892	120036892	protein_coding	NW_024058232.1	48285	50930	+	0	basic proline-rich protein-like	0	0	0	0	NA
gene-LOC120043497	ptg010335l	10650	26503	+	LOC120043497	120043497	protein_coding	NW_024061688.1	2565	16691	-	0	tetratricopeptide repeat protein 30A-like	5	1	2	2	GO:0005515|GO:0005879|GO:0030992|GO:0042073|GO:0120170
gene-pop1	ptg010339l	1615	8205	+	pop1	120039993	protein_coding	NW_024060089.1	21121	27710	-	1	POP1 homolog, ribonuclease P/MRP subunit	3	1	0	2	GO:0000172|GO:0001682|GO:0005655
gene-LOC120039992	ptg010339l	17784	29557	-	LOC120039992	120039992	protein_coding	NW_024060089.1	8	11771	+	0	NIPA-like protein 2	3	1	1	1	GO:0015095|GO:0015693|GO:0016020
gene-LOC120037289	ptg010344l	6543	16050	+	LOC120037289	120037289	protein_coding	NW_024058423.1	945	10438	+	0	adhesion G protein-coupled receptor L3-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120051718_1	ptg010344l	71844	72618	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120064514	ptg010346l	2242	38258	+	LOC120064514	120064514	protein_coding	NC_052325.1	1443639	1475653	-	0	integrator complex subunit 6-like	2	1	0	1	GO:0032039|GO:0034472
gene-LOC120049997_1	ptg010351l	18680	22329	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120049991	ptg010351l	23874	35655	-	LOC120049991	120049991	protein_coding	NC_052312.1	39985860	39997602	-	0	plakophilin-2-like	17	6	5	6	GO:0002934|GO:0005080|GO:0005634|GO:0005737|GO:0005882|GO:0005886|GO:0005912|GO:0007043|GO:0007507|GO:0014704|GO:0019215|GO:0045110|GO:0045294|GO:0045296|GO:0060090|GO:0072659|GO:0098609
gene-LOC120050000_1	ptg010351l	41240	53704	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035337	ptg010353l	27163	37447	+	LOC120035337	120035337	protein_coding	NW_024057709.1	77175	88580	+	0	bone morphogenetic protein 3-like	6	2	2	2	GO:0005125|GO:0005576|GO:0005615|GO:0008083|GO:0030509|GO:0060395
gene-tut7	ptg010353l	55659	109815	+	tut7	120035335	protein_coding	NW_024057709.1	106844	159616	+	1	terminal uridylyl transferase 7	4	1	3	0	GO:0003676|GO:0008270|GO:0050265|GO:0071076
gene-isca1	ptg010353l	116751	126462	+	isca1	120035332	protein_coding	NW_024057709.1	166509	176219	+	1	iron-sulfur cluster assembly 1	5	2	1	2	GO:0005737|GO:0005739|GO:0016226|GO:0051537|GO:0097428
gene-LOC120035333	ptg010353l	127687	162152	+	LOC120035333	120035333	protein_coding	NW_024057709.1	177445	213427	+	0	uncharacterized LOC120035333	0	0	0	0	NA
gene-rnf2	ptg010357l	7301	19078	-	rnf2	120037714	protein_coding	NW_024058598.1	1957	13828	-	1	ring finger protein 2	5	1	2	2	GO:0000151|GO:0003682|GO:0031519|GO:0035518|GO:0061630
gene-LOC120055499_1	ptg010366l	19514	21268	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120044506	ptg010366l	28015	36140	+	LOC120044506	120044506	protein_coding	NC_052307.1	44585460	44593585	+	0	BAG family molecular chaperone regulator 4-like	7	1	2	4	GO:0000774|GO:0005634|GO:0005737|GO:0005829|GO:0016020|GO:0050821|GO:0051087
gene-LOC120038648	ptg010370l	40627	48554	-	LOC120038648	120038648	protein_coding	NW_024059107.1	461	8386	+	0	major histocompatibility complex class I-related gene protein-like	3	1	0	2	GO:0005615|GO:0006955|GO:0009897
gene-LOC120038648_1	ptg010370l	81575	89501	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-tprg1	ptg010376l	101595	182335	-	tprg1	120054574	protein_coding	NC_052316.1	45951533	46031882	-	1	tumor protein p63 regulated 1	1	0	0	1	GO:0005737
gene-LOC120038218_1	ptg010378l	8993	21024	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048919_4	ptg010380l	137204	137322	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909	ptg010380l	138007	138169	+	LOC120048909	120048909	snRNA	NC_052311.1	53695139	53695300	-	0	U1 spliceosomal RNA	0	0	0	0	NA
gene-LOC120048932	ptg010380l	138838	138956	+	LOC120048932	120048932	rRNA	NC_052311.1	53694352	53694469	-	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120048909_13	ptg010380l	139637	139799	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048930	ptg010380l	140468	140586	+	LOC120048930	120048930	rRNA	NC_052311.1	53695982	53696099	-	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120048919_5	ptg010380l	142098	142216	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_24	ptg010380l	142897	143059	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120042879	ptg010380l	143728	143846	+	LOC120042879	120042879	rRNA	NW_024061526.1	73380	73497	+	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120048909_7	ptg010380l	144527	144689	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120042878	ptg010380l	145358	145476	+	LOC120042878	120042878	rRNA	NW_024061526.1	71750	71867	+	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120042885	ptg010380l	146157	146320	+	LOC120042885	120042885	snRNA	NW_024061526.1	75796	75957	+	0	U1 spliceosomal RNA	0	0	0	0	NA
gene-LOC120048909_12	ptg010380l	147802	147964	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120042893	ptg010380l	148633	148751	+	LOC120042893	120042893	rRNA	NW_024061526.1	66858	66975	+	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120048909_10	ptg010380l	149432	149594	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048919_1	ptg010380l	150263	150381	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_3	ptg010380l	151062	151224	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048919_3	ptg010380l	153538	153656	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_28	ptg010380l	154337	154499	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048919_2	ptg010380l	155168	155286	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_11	ptg010380l	155967	156129	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048919	ptg010380l	156798	156916	+	LOC120048919	120048919	rRNA	NC_052311.1	53692722	53692839	-	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120048909_1	ptg010380l	157611	157773	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_34	ptg010380l	159256	159418	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043129_1	ptg010380l	160901	161055	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_20	ptg010380l	162546	162708	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_19	ptg010380l	165833	165995	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_18	ptg010380l	167474	167636	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_5	ptg010380l	169115	169277	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_27	ptg010380l	170756	170918	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_6	ptg010380l	172397	172559	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_22	ptg010380l	174038	174200	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_8	ptg010380l	175679	175841	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_4	ptg010380l	184657	184819	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_11	ptg010380l	191866	192028	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_14	ptg010380l	193507	193668	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_15	ptg010380l	195147	195308	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_16	ptg010380l	196787	196949	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_4	ptg010380l	198428	198590	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035549_15	ptg010380l	200069	200223	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_9	ptg010380l	201711	201873	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_32	ptg010380l	203352	203514	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035549_19	ptg010380l	204993	205147	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_33	ptg010380l	206634	206796	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_2	ptg010380l	208275	208437	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_12	ptg010380l	209915	210077	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_6	ptg010380l	211556	211718	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_5	ptg010380l	213195	213357	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_3	ptg010380l	214836	214998	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_45	ptg010380l	216476	216638	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_16	ptg010380l	218117	218279	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_43	ptg010380l	219758	219920	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048909_41	ptg010380l	221399	221561	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043129_10	ptg010380l	223040	223194	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043129_12	ptg010380l	224681	224834	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_7	ptg010380l	226321	226483	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548	ptg010380l	227962	228124	+	LOC120035548	120035548	snRNA	NW_024057745.1	87540	87701	+	0	U1 spliceosomal RNA	0	0	0	0	NA
gene-LOC120035548_13	ptg010380l	229603	229765	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_2	ptg010380l	231244	231406	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_9	ptg010380l	232885	233047	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_10	ptg010380l	236167	236329	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_8	ptg010380l	237808	237970	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043129_15	ptg010380l	242723	242877	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035548_1	ptg010380l	260224	260386	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043129_3	ptg010380l	276517	276671	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120038364	ptg010380l	284454	284573	+	LOC120038364	120038364	rRNA	NW_024058959.1	6060	6178	+	0	5S ribosomal RNA	0	0	0	0	NA
gene-LOC120022294_16	ptg010380l	329236	330187	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022305_24	ptg010380l	337355	338112	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040623	ptg010381l	11028	22894	+	LOC120040623	120040623	protein_coding	NW_024060669.1	8480	19972	+	0	trinucleotide repeat-containing gene 6A protein-like	4	2	0	2	GO:0000932|GO:0005654|GO:0035195|GO:0060213
gene-LOC120019939	ptg010392l	13893	22208	-	LOC120019939	120019939	protein_coding	NC_052308.1	80447539	80457631	+	0	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1-like	4	0	2	2	GO:0003755|GO:0005515|GO:0005634|GO:0005829
gene-LOC120019900	ptg010392l	22316	25933	+	LOC120019900	120019900	protein_coding	NC_052308.1	80347101	80350718	-	0	ubiquitin-like protein 5	6	2	2	2	GO:0000398|GO:0005515|GO:0005634|GO:0005737|GO:0031386|GO:0036211
gene-LOC120019806	ptg010392l	29973	45752	-	LOC120019806	120019806	protein_coding	NC_052308.1	80285208	80343027	+	0	proto-oncogene vav-like	6	3	2	1	GO:0005085|GO:0005515|GO:0005737|GO:0016477|GO:0035556|GO:0043087
gene-LOC120032013_2	ptg010395l	15447	17063	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040705	ptg010396l	11044	11198	-	LOC120040705	120040705	rRNA	NW_024060731.1	10754	10907	-	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120035375_3	ptg010396l	11765	13601	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120038631	ptg010396l	41473	41627	-	LOC120038631	120038631	rRNA	NW_024059094.1	34683	34836	-	0	5.8S ribosomal RNA	0	0	0	0	NA
gene-LOC120029212	ptg010398l	17550	51960	-	LOC120029212	120029212	protein_coding	NC_052340.1	15567544	15895434	+	0	neurobeachin-like	4	1	1	2	GO:0005829|GO:0008104|GO:0016020|GO:0019901
gene-si:dkey-69o16.5	ptg010405l	40026	45356	+	si:dkey-69o16.5	120039288	protein_coding	NW_024059472.1	27194	32523	+	1	uncharacterized protein LOC100149419 homolog	2	1	1	0	GO:0006508|GO:0008236
gene-LOC120038675	ptg010405l	77395	117512	-	LOC120038675	120038675	protein_coding	NW_024059126.1	7	39985	-	0	integrin alpha-V-like	8	5	1	2	GO:0001525|GO:0005178|GO:0007160|GO:0007229|GO:0008305|GO:0009897|GO:0033627|GO:0098609
gene-LOC120054169	ptg010408l	85892	138378	-	LOC120054169	120054169	protein_coding	NC_052307.1	2700485	2752627	-	0	zinc finger RNA-binding protein-like	4	0	3	1	GO:0003725|GO:0003727|GO:0008270|GO:0071011
gene-ptpn12	ptg010411l	14235	69471	-	ptpn12	120032268	protein_coding	NC_052344.1	21280901	21376051	+	1	protein tyrosine phosphatase non-receptor type 12	4	1	1	2	GO:0004726|GO:0005634|GO:0005737|GO:0035335
gene-trnaf-gaa_14	ptg010413l	9446	9519	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-6_14	ptg010413l	12866	12939	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa_5	ptg010413l	15146	15219	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa_6	ptg010413l	32603	32676	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-5_32	ptg010413l	35006	35079	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-2_3	ptg010413l	39566	39639	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-3_44	ptg010413l	44249	44322	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-4_29	ptg010413l	47669	47742	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-2_14	ptg010413l	48809	48882	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-7_6	ptg010413l	49949	50022	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-5_31	ptg010413l	52229	52302	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-3_36	ptg010413l	55649	55722	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnaf-gaa-3_12	ptg010413l	56789	56862	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040009	ptg010416l	8091	13006	+	LOC120040009	120040009	protein_coding	NW_024060115.1	17085	24046	+	0	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like	4	0	1	3	GO:0005737|GO:0005739|GO:0005759|GO:0016491
gene-LOC120040816	ptg010416l	19548	33177	+	LOC120040816	120040816	protein_coding	NW_024060814.1	7169	18884	+	0	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like	4	0	1	3	GO:0005737|GO:0005739|GO:0005759|GO:0016491
gene-LOC120020687	ptg010417l	77341	94786	-	LOC120020687	120020687	protein_coding	NC_052331.1	36682365	36698508	-	0	alpha-amylase-like	3	1	2	0	GO:0004556|GO:0005975|GO:0043169
gene-LOC120058544	ptg010419l	8838	38702	+	LOC120058544	120058544	protein_coding	NC_052319.1	44525736	44557494	+	0	glycerol kinase-like	5	3	1	1	GO:0004370|GO:0005739|GO:0006071|GO:0006641|GO:0046167
gene-LOC120058555	ptg010419l	65517	67239	+	LOC120058555	120058555	lncRNA	NC_052319.1	44584311	44586032	+	0	uncharacterized LOC120058555	0	0	0	0	NA
gene-LOC120058548	ptg010419l	69584	73642	+	LOC120058548	120058548	protein_coding	NC_052319.1	44588378	44592449	+	0	E3 ubiquitin-protein ligase TRIM7-like	1	0	1	0	GO:0005515
gene-LOC120058552	ptg010419l	86952	88809	-	LOC120058552	120058552	protein_coding	NC_052319.1	44616366	44618222	-	0	granzyme H-like	2	1	1	0	GO:0004252|GO:0006508
gene-LOC120058547	ptg010419l	112295	117743	+	LOC120058547	120058547	protein_coding	NC_052319.1	44641643	44647145	+	0	leucine-rich repeat neuronal protein 4-like	1	0	1	0	GO:0005515
gene-cnga4	ptg010419l	128629	136019	-	cnga4	120058150	protein_coding	NC_052319.1	44658465	44665902	-	1	cyclic nucleotide gated channel subunit alpha 4	7	1	4	2	GO:0005222|GO:0005223|GO:0005886|GO:0017071|GO:0030553|GO:0044877|GO:0098655
gene-LOC120058151	ptg010419l	158711	199447	+	LOC120058151	120058151	protein_coding	NC_052319.1	44680198	44746672	+	0	FTS and Hook-interacting protein homolog	5	4	0	1	GO:0007032|GO:0007040|GO:0008333|GO:0045022|GO:0070695
gene-LOC120041655	ptg010422l	15963	34060	+	LOC120041655	120041655	protein_coding	NW_024061197.1	221491	239010	+	0	N-alpha-acetyltransferase 60	6	3	2	1	GO:0000139|GO:0004402|GO:0004596|GO:0017196|GO:0043966|GO:0043967
gene-LOC120044110	ptg010422l	63111	68454	-	LOC120044110	120044110	protein_coding	NC_052309.1	89262161	89304843	-	0	proline-rich protein 36-like	0	0	0	0	NA
gene-LOC120041960	ptg010422l	69153	75337	+	LOC120041960	120041960	protein_coding	NC_052309.1	89305663	89312244	+	0	calcium-regulated heat stable protein 1-like	3	1	1	1	GO:0003730|GO:0005737|GO:0043488
gene-LOC120040581_15	ptg010422l	100069	101774	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120040581_6	ptg010422l	104174	105879	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120064770_3	ptg010422l	127200	133303	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022294_3	ptg010422l	133342	134293	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022305_23	ptg010422l	141455	142212	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-lpar6a	ptg010423l	17055	20552	+	lpar6a	120018036	protein_coding	NC_052329.1	5131396	5134890	+	1	lysophosphatidic acid receptor 6a	4	2	1	1	GO:0007200|GO:0016020|GO:0035025|GO:0070915
gene-nek3	ptg010423l	117835	146833	-	nek3	120018932	protein_coding	NC_052329.1	5231621	5260822	-	1	NIMA related kinase 3	3	1	2	0	GO:0004672|GO:0005524|GO:0006468
gene-mterf2_1	ptg010427l	995	3149	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120065925	ptg010427l	6021	9630	-	LOC120065925	120065925	protein_coding	NC_052327.1	45566421	45570029	-	0	dihydrofolate reductase-like	7	4	2	1	GO:0004146|GO:0005739|GO:0006545|GO:0046452|GO:0046654|GO:0046655|GO:0050661
gene-LOC120066415	ptg010427l	10008	25834	-	LOC120066415	120066415	protein_coding	NC_052327.1	45570408	45584411	-	0	cryptochrome-1-like	7	3	2	2	GO:0003677|GO:0005634|GO:0005737|GO:0032922|GO:0043153|GO:0045892|GO:0071949
