gene_id	symbol	product	copies_siscowet	in_lean_unmapped	n_go
gene-trnak-uuu-56_15			1		0
gene-trnak-uuu-56_16			1		0
gene-trnak-uuu-56_17			1		0
gene-trnak-uuu-56_18			1		0
gene-trnak-uuu-56_19			1		0
gene-trnak-uuu-56_20			1		0
gene-trnak-uuu-56_21			1		0
gene-trnak-uuu-56_22			1		0
gene-trnak-uuu-56_23			1		0
gene-trnak-uuu-56_24			1		0
gene-trnak-uuu-56_25			1		0
gene-trnak-uuu-56_26			1		0
gene-trnak-uuu-56_27			1		0
gene-trnak-uuu-56_28			1		0
gene-trnak-uuu-56_29			1		0
gene-trnak-uuu-56_30			1		0
gene-trnak-uuu-56_31			1		0
gene-trnak-uuu-56_32			1		0
gene-trnak-uuu-56_33			1		0
gene-trnak-uuu-56_34			1		0
gene-trnak-uuu-57_10			1		0
gene-trnak-uuu-57_11			1		0
gene-trnak-uuu-57_12			1		0
gene-trnak-uuu-57_13			1		0
gene-trnak-uuu-57_14			1		0
gene-trnak-uuu-57_15			1		0
gene-trnak-uuu-57_16			1		0
gene-trnak-uuu-57_17			1		0
gene-trnak-uuu-57_18			1		0
gene-trnak-uuu-57_19			1		0
gene-trnak-uuu-57_20			1		0
gene-trnak-uuu-57_21			1		0
gene-trnak-uuu-57_8			1		0
gene-trnak-uuu-57_9			1		0
gene-trnak-uuu-58_10			1		0
gene-trnak-uuu-58_11			1		0
gene-trnak-uuu-58_12			1		0
gene-trnak-uuu-58_13			1		0
gene-trnak-uuu-58_14			1		0
gene-trnak-uuu-58_15			1		0
gene-trnak-uuu-58_16			1		0
gene-trnak-uuu-58_5			1		0
gene-trnak-uuu-58_6			1		0
gene-trnak-uuu-58_7			1		0
gene-trnak-uuu-58_8			1		0
gene-trnak-uuu-58_9			1		0
gene-trnak-uuu-59_3			1		0
gene-trnak-uuu-59_4			1		0
gene-trnak-uuu-59_5			1		0
gene-trnak-uuu-59_6			1		0
gene-trnak-uuu-59_7			1		0
gene-trnak-uuu-59_8			1		0
gene-trnak-uuu-59_9			1		0
gene-trnak-uuu-60_1			1		0
gene-trnak-uuu-60_2			1		0
gene-trnak-uuu-62_5			1		0
gene-trnak-uuu-62_6			1		0
gene-trnak-uuu-65_3			1		0
gene-trnak-uuu-65_4			1		0
gene-trnak-uuu-65_5			1		0
gene-trnak-uuu-65_6			1		0
gene-trnak-uuu-65_7			1		0
gene-trnak-uuu-65_8			1		0
gene-trnak-uuu-65_9			1		0
gene-trnak-uuu-66_1			1		0
gene-trnak-uuu-66_10			1		0
gene-trnak-uuu-66_11			1		0
gene-trnak-uuu-66_2			1		0
gene-trnak-uuu-66_3			1		0
gene-trnak-uuu-66_4			1		0
gene-trnak-uuu-66_5			1		0
gene-trnak-uuu-66_6			1		0
gene-trnak-uuu-66_7			1		0
gene-trnak-uuu-66_8			1		0
gene-trnak-uuu-66_9			1		0
gene-trnak-uuu-68_1			1		0
gene-trnak-uuu-68_2			1		0
gene-trnak-uuu-68_3			1		0
gene-trnak-uuu-68_4			1		0
gene-trnak-uuu-71_1			1		0
gene-trnak-uuu-72_1			1		0
gene-trnak-uuu-72_2			1		0
gene-trnak-uuu-73_2			1		0
gene-trnak-uuu-73_3			1		0
gene-trnak-uuu-73_4			1		0
gene-trnak-uuu-73_5			1		0
gene-trnak-uuu-73_6			1		0
gene-trnak-uuu-75_1			1		0
gene-trnak-uuu-77_1			1		0
gene-trnak-uuu-78_10			1		0
gene-trnak-uuu-78_11			1		0
gene-trnak-uuu-78_12			1		0
gene-trnak-uuu-78_2			1		0
gene-trnak-uuu-78_3			1		0
gene-trnak-uuu-78_4			1		0
gene-trnak-uuu-78_5			1		0
gene-trnak-uuu-78_6			1		0
gene-trnak-uuu-78_7			1		0
gene-trnak-uuu-78_8			1		0
gene-trnak-uuu-78_9			1		0
gene-trnak-uuu-80_10			1		0
gene-trnak-uuu-80_11			1		0
gene-trnak-uuu-80_4			1		0
gene-trnak-uuu-80_5			1		0
gene-trnak-uuu-80_6			1		0
gene-trnak-uuu-80_7			1		0
gene-trnak-uuu-80_8			1		0
gene-trnak-uuu-80_9			1		0
gene-trnak-uuu-81_1			1		0
gene-trnak-uuu-81_10			1		0
gene-trnak-uuu-81_2			1		0
gene-trnak-uuu-81_3			1		0
gene-trnak-uuu-81_4			1		0
gene-trnak-uuu-81_5			1		0
gene-trnak-uuu-81_6			1		0
gene-trnak-uuu-81_7			1		0
gene-trnak-uuu-81_8			1		0
gene-trnak-uuu-81_9			1		0
gene-trnak-uuu-82_1			1		0
gene-trnak-uuu-82_2			1		0
gene-trnak-uuu-82_3			1		0
gene-trnak-uuu-82_4			1		0
gene-trnak-uuu-84_7			1		0
gene-trnak-uuu-88_3			1		0
gene-trnak-uuu-89_10			1		0
gene-trnak-uuu-89_11			1		0
gene-trnak-uuu-89_12			1		0
gene-trnak-uuu-89_13			1		0
gene-trnak-uuu-89_14			1		0
gene-trnak-uuu-89_15			1		0
gene-trnak-uuu-90_1			1		0
gene-trnak-uuu-90_2			1		0
gene-trnak-uuu-91_1			1		0
gene-trnak-uuu-91_2			1		0
gene-trnak-uuu-91_3			1		0
gene-trnak-uuu-92_1			1		0
gene-trnak-uuu-92_2			1		0
gene-trnak-uuu-93_10			1		0
gene-trnak-uuu-93_11			1		0
gene-trnak-uuu-93_5			1		0
gene-trnak-uuu-93_6			1		0
gene-trnak-uuu-93_7			1		0
gene-trnak-uuu-93_8			1		0
gene-trnak-uuu-93_9			1		0
gene-trnak-uuu-94_1			1		0
gene-trnak-uuu-95_1			1		0
gene-trnak-uuu-95_2			1		0
gene-trnak-uuu-9_14			1		0
gene-trnal-aag-10_10			1		0
gene-trnal-aag-10_5			1		0
gene-trnal-aag-10_6			1		0
gene-trnal-aag-10_7			1		0
gene-trnal-aag-10_8			1		0
gene-trnal-aag-10_9			1		0
gene-trnal-aag-11_2			1		0
gene-trnal-aag-12_10			1		0
gene-trnal-aag-12_11			1		0
gene-trnal-aag-12_12			1		0
gene-trnal-aag-12_13			1		0
gene-trnal-aag-12_14			1		0
gene-trnal-aag-12_15			1		0
gene-trnal-aag-12_16			1		0
gene-trnal-aag-12_17			1		0
gene-trnal-aag-12_18			1		0
gene-trnal-aag-12_19			1		0
gene-trnal-aag-12_8			1		0
gene-trnal-aag-12_9			1		0
gene-trnal-aag-13_15			1		0
gene-trnal-aag-13_16			1		0
gene-trnal-aag-13_17			1		0
gene-trnal-aag-13_18			1		0
gene-trnal-aag-13_19			1		0
gene-trnal-aag-13_20			1		0
gene-trnal-aag-13_21			1		0
gene-trnal-aag-13_22			1		0
gene-trnal-aag-13_23			1		0
gene-trnal-aag-13_24			1		0
gene-trnal-aag-13_25			1		0
gene-trnal-aag-13_26			1		0
gene-trnal-aag-13_27			1		0
gene-trnal-aag-13_28			1		0
gene-trnal-aag-13_29			1		0
gene-trnal-aag-13_30			1		0
gene-trnal-aag-13_31			1		0
gene-trnal-aag-13_32			1		0
gene-trnal-aag-13_33			1		0
gene-trnal-aag-15_10			1		0
gene-trnal-aag-15_11			1		0
gene-trnal-aag-15_9			1		0
gene-trnal-aag-16_3			1		0
gene-trnal-aag-18_1			1		0
gene-trnal-aag-18_2			1		0
gene-trnal-aag-18_3			1		0
gene-trnal-aag-21_1			1		0
gene-trnal-aag-26_2			1		0
gene-trnal-aag-27_10			1		0
gene-trnal-aag-27_11			1		0
gene-trnal-aag-27_12			1		0
gene-trnal-aag-27_13			1		0
gene-trnal-aag-27_14			1		0
gene-trnal-aag-27_15			1		0
gene-trnal-aag-27_16			1		0
gene-trnal-aag-27_2			1		0
gene-trnal-aag-27_3			1		0
gene-trnal-aag-27_4			1		0
gene-trnal-aag-27_5			1		0
gene-trnal-aag-27_6			1		0
gene-trnal-aag-27_7			1		0
gene-trnal-aag-27_8			1		0
gene-trnal-aag-27_9			1		0
gene-trnal-aag-28_1			1		0
gene-trnal-aag-28_2			1		0
gene-trnal-aag-28_3			1		0
gene-trnal-aag-29_2			1		0
gene-trnal-aag-32_2			1		0
gene-trnal-caa-14_1			1		0
gene-trnal-caa-23_6			1		0
gene-trnal-caa-23_7			1		0
gene-trnal-caa-23_8			1		0
gene-trnal-caa-27_14			1		0
gene-trnal-caa-30_1			1		0
gene-trnal-caa-34_10			1		0
gene-trnal-caa-34_11			1		0
gene-trnal-caa-34_12			1		0
gene-trnal-caa-34_13			1		0
gene-trnal-caa-34_14			1		0
gene-trnal-caa-34_15			1		0
gene-trnal-caa-34_16			1		0
gene-trnal-caa-34_17			1		0
gene-trnal-caa-34_18			1		0
gene-trnal-caa-34_19			1		0
gene-trnal-caa-34_20			1		0
gene-trnal-caa-34_21			1		0
gene-trnal-caa-34_22			1		0
gene-trnal-caa-34_23			1		0
gene-trnal-caa-34_24			1		0
gene-trnal-caa-34_25			1		0
gene-trnal-caa-34_26			1		0
gene-trnal-caa-34_27			1		0
gene-trnal-caa-34_28			1		0
gene-trnal-caa-34_29			1		0
gene-trnal-caa-34_30			1		0
gene-trnal-caa-34_31			1		0
gene-trnal-caa-34_32			1		0
gene-trnal-caa-34_33			1		0
gene-trnal-caa-34_34			1		0
gene-trnal-caa-34_35			1		0
gene-trnal-caa-34_36			1		0
gene-trnal-caa-34_37			1		0
gene-trnal-caa-34_38			1		0
gene-trnal-caa-34_39			1		0
gene-trnal-caa-34_40			1		0
gene-trnal-caa-34_41			1		0
gene-trnal-caa-34_42			1		0
gene-trnal-caa-34_43			1		0
gene-trnal-caa-34_44			1		0
gene-trnal-caa-34_45			1		0
gene-trnal-caa-34_46			1		0
gene-trnal-caa-34_47			1		0
gene-trnal-caa-34_48			1		0
gene-trnal-caa-34_9			1		0
gene-trnal-cag-5_2			1		0
gene-trnal-cag-9_1			1		0
gene-trnal-cag-9_2			1		0
gene-trnal-cag-9_3			1		0
gene-trnal-uaa-10_3			1		0
gene-trnal-uaa-10_4			1		0
gene-trnal-uaa-13_2			1		0
gene-trnal-uaa-14_2			1		0
gene-trnal-uaa-17_1			1		0
gene-trnal-uaa-19_1			1		0
gene-trnal-uaa-3_45			1		0
gene-trnal-uaa-3_46			1		0
gene-trnal-uaa-4_33			1		0
gene-trnal-uaa-5_20			1		0
gene-trnal-uaa-5_21			1		0
gene-trnal-uaa-5_22			1		0
gene-trnal-uaa-6_15			1		0
gene-trnal-uaa-6_16			1		0
gene-trnal-uaa-7_11			1		0
gene-trnal-uaa-7_12			1		0
gene-trnal-uaa-8_7			1		0
gene-trnal-uaa-8_8			1		0
gene-trnal-uaa-9_5			1		0
gene-trnal-uaa-9_6			1		0
gene-trnal-uag-10_4			1		0
gene-trnal-uag-10_5			1		0
gene-trnal-uag-14_3			1		0
gene-trnal-uag-14_4			1		0
gene-trnal-uag-14_5			1		0
gene-trnal-uag-14_6			1		0
gene-trnal-uag-16_5			1		0
gene-trnal-uag-16_6			1		0
gene-trnal-uag-16_7			1		0
gene-trnal-uag-16_8			1		0
gene-trnal-uag-21_2			1		0
gene-trnal-uag-22_18			1		0
gene-trnal-uag-22_19			1		0
gene-trnal-uag-22_20			1		0
gene-trnal-uag-22_21			1		0
gene-trnal-uag-22_22			1		0
gene-trnal-uag-22_23			1		0
gene-trnal-uag-22_24			1		0
gene-trnal-uag-22_25			1		0
gene-trnal-uag-22_26			1		0
gene-trnal-uag-22_27			1		0
gene-trnal-uag-22_28			1		0
gene-trnal-uag-22_29			1		0
gene-trnal-uag-22_30			1		0
gene-trnal-uag-22_31			1		0
gene-trnal-uag-22_32			1		0
gene-trnal-uag-22_33			1		0
gene-trnal-uag-22_34			1		0
gene-trnal-uag-22_35			1		0
gene-trnal-uag-22_36			1		0
gene-trnal-uag-22_37			1		0
gene-trnal-uag-22_38			1		0
gene-trnal-uag-22_39			1		0
gene-trnal-uag-22_40			1		0
gene-trnal-uag-22_41			1		0
gene-trnal-uag-22_42			1		0
gene-trnal-uag-22_43			1		0
gene-trnal-uag-22_44			1		0
gene-trnal-uag-23_9			1		0
gene-trnal-uag-24_10			1		0
gene-trnal-uag-24_11			1		0
gene-trnal-uag-24_12			1		0
gene-trnal-uag-24_13			1		0
gene-trnal-uag-24_14			1		0
gene-trnal-uag-24_15			1		0
gene-trnal-uag-24_16			1		0
gene-trnal-uag-24_17			1		0
gene-trnal-uag-24_18			1		0
gene-trnal-uag-24_19			1		0
gene-trnal-uag-24_20			1		0
gene-trnal-uag-24_21			1		0
gene-trnal-uag-24_22			1		0
gene-trnal-uag-24_23			1		0
gene-trnal-uag-24_24			1		0
gene-trnal-uag-24_25			1		0
gene-trnal-uag-24_26			1		0
gene-trnal-uag-24_27			1		0
gene-trnal-uag-24_28			1		0
gene-trnal-uag-24_29			1		0
gene-trnal-uag-24_5			1		0
gene-trnal-uag-24_6			1		0
gene-trnal-uag-24_7			1		0
gene-trnal-uag-24_8			1		0
gene-trnal-uag-24_9			1		0
gene-trnal-uag-25_1			1		0
gene-trnal-uag-25_10			1		0
gene-trnal-uag-25_11			1		0
gene-trnal-uag-25_12			1		0
gene-trnal-uag-25_13			1		0
gene-trnal-uag-25_14			1		0
gene-trnal-uag-25_15			1		0
gene-trnal-uag-25_2			1		0
gene-trnal-uag-25_3			1		0
gene-trnal-uag-25_4			1		0
gene-trnal-uag-25_5			1		0
gene-trnal-uag-25_6			1		0
gene-trnal-uag-25_7			1		0
gene-trnal-uag-25_8			1		0
gene-trnal-uag-25_9			1		0
gene-trnal-uag-26_1			1		0
gene-trnal-uag-26_10			1		0
gene-trnal-uag-26_2			1		0
gene-trnal-uag-26_3			1		0
gene-trnal-uag-26_4			1		0
gene-trnal-uag-26_5			1		0
gene-trnal-uag-26_6			1		0
gene-trnal-uag-26_7			1		0
gene-trnal-uag-26_8			1		0
gene-trnal-uag-26_9			1		0
gene-trnal-uag-27_1			1		0
gene-trnal-uag-27_2			1		0
gene-trnal-uag-27_3			1		0
gene-trnal-uag-27_4			1		0
gene-trnal-uag-27_5			1		0
gene-trnal-uag-27_6			1		0
gene-trnal-uag-27_7			1		0
gene-trnal-uag-27_8			1		0
gene-trnal-uag-27_9			1		0
gene-trnal-uag-28_1			1		0
gene-trnal-uag-28_2			1		0
gene-trnal-uag-28_3			1		0
gene-trnal-uag-29_1			1		0
gene-trnal-uag-29_2			1		0
gene-trnal-uag-29_3			1		0
gene-trnal-uag-29_4			1		0
gene-trnal-uag-29_5			1		0
gene-trnal-uag-29_6			1		0
gene-trnal-uag-30_1			1		0
gene-trnal-uag-30_2			1		0
gene-trnal-uag-31_14			1		0
gene-trnal-uag-31_15			1		0
gene-trnal-uag-31_16			1		0
gene-trnal-uag-31_17			1		0
gene-trnal-uag-31_18			1		0
gene-trnal-uag-31_19			1		0
gene-trnal-uag-31_20			1		0
gene-trnal-uag-31_21			1		0
gene-trnal-uag-31_22			1		0
gene-trnal-uag-31_23			1		0
gene-trnal-uag-32_1			1		0
gene-trnal-uag-32_2			1		0
gene-trnal-uag-32_3			1		0
gene-trnal-uag-33_21			1		0
gene-trnal-uag-33_22			1		0
gene-trnal-uag-33_23			1		0
gene-trnal-uag-33_24			1		0
gene-trnal-uag-35_1			1		0
gene-trnal-uag-36_1			1		0
gene-trnal-uag-4_2			1		0
gene-trnal-uag-4_3			1		0
gene-trnal-uag-4_4			1		0
gene-trnal-uag-6_33			1		0
gene-trnal-uag-6_34			1		0
gene-trnal-uag-6_35			1		0
gene-trnal-uag-6_36			1		0
gene-trnal-uag-6_37			1		0
gene-trnal-uag-6_38			1		0
gene-trnal-uag-6_39			1		0
gene-trnal-uag-6_40			1		0
gene-trnal-uag-6_41			1		0
gene-trnal-uag-6_42			1		0
gene-trnal-uag-6_43			1		0
gene-trnal-uag-7_2			1		0
gene-trnal-uag-7_3			1		0
gene-trnam-cau-18_25			1		0
gene-trnam-cau-18_26			1		0
gene-trnam-cau-30_11			1		0
gene-trnam-cau-30_12			1		0
gene-trnam-cau-30_13			1		0
gene-trnam-cau-30_14			1		0
gene-trnam-cau-30_15			1		0
gene-trnam-cau-31_6			1		0
gene-trnam-cau-32_10			1		0
gene-trnam-cau-32_11			1		0
gene-trnam-cau-32_2			1		0
gene-trnam-cau-32_3			1		0
gene-trnam-cau-32_4			1		0
gene-trnam-cau-32_5			1		0
gene-trnam-cau-32_6			1		0
gene-trnam-cau-32_7			1		0
gene-trnam-cau-32_8			1		0
gene-trnam-cau-32_9			1		0
gene-trnam-cau-33_11			1		0
gene-trnam-cau-33_12			1		0
gene-trnam-cau-33_13			1		0
gene-trnam-cau-33_14			1		0
gene-trnam-cau-35_11			1		0
gene-trnam-cau-39_7			1		0
gene-trnam-cau-39_8			1		0
gene-trnam-cau-3_41			1		0
gene-trnam-cau-3_42			1		0
gene-trnam-cau-3_43			1		0
gene-trnam-cau-44_5			1		0
gene-trnam-cau-44_6			1		0
gene-trnam-cau-44_7			1		0
gene-trnam-cau-44_8			1		0
gene-trnam-cau-44_9			1		0
gene-trnam-cau-45_4			1		0
gene-trnam-cau-47_5			1		0
gene-trnam-cau-4_39			1		0
gene-trnam-cau-4_40			1		0
gene-trnam-cau-4_41			1		0
gene-trnam-cau-7_33			1		0
gene-trnam-cau-7_34			1		0
gene-trnan-guu-10_10			1		0
gene-trnan-guu-10_11			1		0
gene-trnan-guu-10_12			1		0
gene-trnan-guu-10_13			1		0
gene-trnan-guu-10_14			1		0
gene-trnan-guu-10_15			1		0
gene-trnan-guu-10_16			1		0
gene-trnan-guu-10_17			1		0
gene-trnan-guu-10_7			1		0
gene-trnan-guu-10_8			1		0
gene-trnan-guu-10_9			1		0
gene-trnan-guu-12_10			1		0
gene-trnan-guu-12_11			1		0
gene-trnan-guu-12_12			1		0
gene-trnan-guu-12_13			1		0
gene-trnan-guu-12_14			1		0
gene-trnan-guu-12_4			1		0
gene-trnan-guu-12_5			1		0
gene-trnan-guu-12_6			1		0
gene-trnan-guu-12_7			1		0
gene-trnan-guu-12_8			1		0
gene-trnan-guu-12_9			1		0
gene-trnan-guu-13_10			1		0
gene-trnan-guu-13_11			1		0
gene-trnan-guu-13_12			1		0
gene-trnan-guu-13_13			1		0
gene-trnan-guu-13_4			1		0
gene-trnan-guu-13_5			1		0
gene-trnan-guu-13_6			1		0
gene-trnan-guu-13_7			1		0
gene-trnan-guu-13_8			1		0
gene-trnan-guu-13_9			1		0
gene-trnan-guu-14_10			1		0
gene-trnan-guu-14_11			1		0
gene-trnan-guu-14_12			1		0
gene-trnan-guu-14_2			1		0
gene-trnan-guu-14_3			1		0
gene-trnan-guu-14_4			1		0
gene-trnan-guu-14_5			1		0
gene-trnan-guu-14_6			1		0
gene-trnan-guu-14_7			1		0
gene-trnan-guu-14_8			1		0
gene-trnan-guu-14_9			1		0
gene-trnan-guu-15_5			1		0
gene-trnan-guu-15_6			1		0
gene-trnan-guu-15_7			1		0
gene-trnan-guu-15_8			1		0
gene-trnan-guu-16_1			1		0
gene-trnan-guu-17_1			1		0
gene-trnan-guu-17_2			1		0
gene-trnan-guu-18_5			1		0
gene-trnan-guu-18_6			1		0
gene-trnan-guu-18_7			1		0
gene-trnan-guu-18_8			1		0
gene-trnan-guu-18_9			1		0
gene-trnan-guu-19_10			1		0
gene-trnan-guu-19_11			1		0
gene-trnan-guu-19_12			1		0
gene-trnan-guu-19_13			1		0
gene-trnan-guu-19_14			1		0
gene-trnan-guu-19_3			1		0
gene-trnan-guu-19_4			1		0
gene-trnan-guu-19_5			1		0
gene-trnan-guu-19_6			1		0
gene-trnan-guu-19_7			1		0
gene-trnan-guu-19_8			1		0
gene-trnan-guu-19_9			1		0
gene-trnan-guu-20_10			1		0
gene-trnan-guu-20_2			1		0
gene-trnan-guu-20_3			1		0
gene-trnan-guu-20_4			1		0
gene-trnan-guu-20_5			1		0
gene-trnan-guu-20_6			1		0
gene-trnan-guu-20_7			1		0
gene-trnan-guu-20_8			1		0
gene-trnan-guu-20_9			1		0
gene-trnan-guu-21_1			1		0
gene-trnan-guu-21_2			1		0
gene-trnan-guu-21_3			1		0
gene-trnan-guu-21_4			1		0
gene-trnan-guu-21_5			1		0
gene-trnan-guu-22_1			1		0
gene-trnan-guu-22_2			1		0
gene-trnan-guu-22_3			1		0
gene-trnan-guu-22_4			1		0
gene-trnan-guu-22_5			1		0
gene-trnan-guu-22_6			1		0
gene-trnan-guu-22_7			1		0
gene-trnan-guu-23_1			1		0
gene-trnan-guu-23_2			1		0
gene-trnan-guu-23_3			1		0
gene-trnan-guu-23_4			1		0
gene-trnan-guu-23_5			1		0
gene-trnan-guu-23_6			1		0
gene-trnan-guu-24_1			1		0
gene-trnan-guu-26_1			1		0
gene-trnan-guu-28_1			1		0
gene-trnan-guu-28_2			1		0
gene-trnan-guu-28_3			1		0
gene-trnan-guu-28_4			1		0
gene-trnan-guu-28_5			1		0
gene-trnan-guu-29_1			1		0
gene-trnan-guu-2_15			1		0
gene-trnan-guu-2_16			1		0
gene-trnan-guu-33_3			1		0
gene-trnan-guu-33_4			1		0
gene-trnan-guu-33_5			1		0
gene-trnan-guu-33_6			1		0
gene-trnan-guu-36_2			1		0
gene-trnan-guu-3_20			1		0
gene-trnan-guu-3_21			1		0
gene-trnan-guu-3_22			1		0
gene-trnan-guu-3_23			1		0
gene-trnan-guu-3_24			1		0
gene-trnan-guu-3_25			1		0
gene-trnan-guu-3_26			1		0
gene-trnan-guu-3_27			1		0
gene-trnan-guu-3_28			1		0
gene-trnan-guu-3_29			1		0
gene-trnan-guu-40_1			1		0
gene-trnan-guu-4_1			1		0
gene-trnan-guu-5_42			1		0
gene-trnan-guu-5_43			1		0
gene-trnan-guu-5_44			1		0
gene-trnan-guu-5_45			1		0
gene-trnan-guu-5_46			1		0
gene-trnan-guu-6_26			1		0
gene-trnan-guu-6_27			1		0
gene-trnan-guu-6_28			1		0
gene-trnan-guu-6_29			1		0
gene-trnan-guu-6_30			1		0
gene-trnan-guu-6_31			1		0
gene-trnan-guu-6_32			1		0
gene-trnan-guu-6_33			1		0
gene-trnan-guu-6_34			1		0
gene-trnan-guu-6_35			1		0
gene-trnan-guu-7_25			1		0
gene-trnan-guu-7_26			1		0
gene-trnan-guu-7_27			1		0
gene-trnan-guu-7_28			1		0
gene-trnan-guu-7_29			1		0
gene-trnan-guu-7_30			1		0
gene-trnan-guu-7_31			1		0
gene-trnan-guu-7_32			1		0
gene-trnan-guu-7_33			1		0
gene-trnan-guu-7_34			1		0
gene-trnan-guu-8_17			1		0
gene-trnan-guu-8_18			1		0
gene-trnan-guu-8_19			1		0
gene-trnan-guu-8_20			1		0
gene-trnan-guu-8_21			1		0
gene-trnan-guu-8_22			1		0
gene-trnan-guu-8_23			1		0
gene-trnan-guu-8_24			1		0
gene-trnan-guu-9_10			1		0
gene-trnan-guu-9_11			1		0
gene-trnan-guu-9_12			1		0
gene-trnan-guu-9_13			1		0
gene-trnan-guu-9_14			1		0
gene-trnan-guu-9_15			1		0
gene-trnan-guu-9_16			1		0
gene-trnan-guu-9_17			1		0
gene-trnan-guu-9_18			1		0
gene-trnan-guu-9_19			1		0
gene-trnan-guu-9_20			1		0
gene-trnan-guu-9_21			1		0
gene-trnan-guu-9_22			1		0
gene-trnan-guu-9_23			1		0
gene-trnan-guu-9_24			1		0
gene-trnan-guu-9_25			1		0
gene-trnan-guu-9_26			1		0
gene-trnan-guu-9_27			1		0
gene-trnan-guu-9_28			1		0
gene-trnan-guu-9_7			1		0
gene-trnan-guu-9_8			1		0
gene-trnan-guu-9_9			1		0
gene-trnan-guu_14			1		0
gene-trnan-guu_15			1		0
gene-trnan-guu_16			1		0
gene-trnan-guu_17			1		0
gene-trnap-agg-10_1			1		0
gene-trnap-agg-10_2			1		0
gene-trnap-agg-12_1			1		0
gene-trnap-agg-15_1			1		0
gene-trnap-agg-16_1			1		0
gene-trnap-agg-3_2			1		0
gene-trnap-agg-7_30			1		0
gene-trnap-agg-7_31			1		0
gene-trnap-agg-7_32			1		0
gene-trnap-agg-7_33			1		0
gene-trnap-agg-7_34			1		0
gene-trnap-agg-7_35			1		0
gene-trnap-agg-7_36			1		0
gene-trnap-agg-7_37			1		0
gene-trnap-agg-7_38			1		0
gene-trnap-agg-7_39			1		0
gene-trnap-cgg-5_10			1		0
gene-trnap-cgg-5_11			1		0
gene-trnap-cgg-5_12			1		0
gene-trnap-cgg-5_13			1		0
gene-trnap-cgg-5_14			1		0
gene-trnap-cgg-5_15			1		0
gene-trnap-cgg-5_2			1		0
gene-trnap-cgg-5_3			1		0
gene-trnap-cgg-5_4			1		0
gene-trnap-cgg-5_5			1		0
gene-trnap-cgg-5_6			1		0
gene-trnap-cgg-5_7			1		0
gene-trnap-cgg-5_8			1		0
gene-trnap-cgg-5_9			1		0
gene-trnap-cgg-7_1			1		0
gene-trnap-cgg-7_2			1		0
gene-trnap-ugg-13_10			1		0
gene-trnap-ugg-13_3			1		0
gene-trnap-ugg-13_4			1		0
gene-trnap-ugg-13_5			1		0
gene-trnap-ugg-13_6			1		0
gene-trnap-ugg-13_7			1		0
gene-trnap-ugg-13_8			1		0
gene-trnap-ugg-13_9			1		0
gene-trnap-ugg-15_10			1		0
gene-trnap-ugg-15_11			1		0
gene-trnap-ugg-15_12			1		0
gene-trnap-ugg-15_13			1		0
gene-trnap-ugg-15_14			1		0
gene-trnap-ugg-15_15			1		0
gene-trnap-ugg-15_9			1		0
gene-trnap-ugg-16_10			1		0
gene-trnap-ugg-16_11			1		0
gene-trnap-ugg-16_5			1		0
gene-trnap-ugg-16_6			1		0
gene-trnap-ugg-16_7			1		0
gene-trnap-ugg-16_8			1		0
gene-trnap-ugg-16_9			1		0
gene-trnap-ugg-17_3			1		0
gene-trnap-ugg-17_4			1		0
gene-trnap-ugg-17_5			1		0
gene-trnap-ugg-17_6			1		0
gene-trnap-ugg-17_7			1		0
gene-trnap-ugg-17_8			1		0
gene-trnap-ugg-17_9			1		0
gene-trnap-ugg-19_2			1		0
gene-trnap-ugg-19_3			1		0
gene-trnap-ugg-19_4			1		0
gene-trnap-ugg-19_5			1		0
gene-trnap-ugg-20_1			1		0
gene-trnap-ugg-20_2			1		0
gene-trnap-ugg-20_3			1		0
gene-trnap-ugg-20_4			1		0
gene-trnap-ugg-20_5			1		0
gene-trnap-ugg-21_1			1		0
gene-trnap-ugg-21_2			1		0
gene-trnap-ugg-21_3			1		0
gene-trnap-ugg-22_1			1		0
gene-trnap-ugg-22_2			1		0
gene-trnap-ugg-22_3			1		0
gene-trnap-ugg-22_4			1		0
gene-trnap-ugg-23_1			1		0
gene-trnap-ugg-24_1			1		0
gene-trnap-ugg-24_2			1		0
gene-trnap-ugg-27_1			1		0
gene-trnap-ugg-28_1			1		0
gene-trnap-ugg-28_2			1		0
gene-trnap-ugg-31_1			1		0
gene-trnap-ugg-31_2			1		0
gene-trnap-ugg-31_3			1		0
gene-trnap-ugg-31_4			1		0
gene-trnap-ugg-31_5			1		0
gene-trnap-ugg-31_6			1		0
gene-trnap-ugg-31_7			1		0
gene-trnap-ugg-31_8			1		0
gene-trnap-ugg-32_1			1		0
gene-trnap-ugg-32_2			1		0
gene-trnap-ugg-34_1			1		0
gene-trnap-ugg-34_2			1		0
gene-trnap-ugg-35_1			1		0
gene-trnap-ugg-35_2			1		0
gene-trnap-ugg-35_3			1		0
gene-trnap-ugg-36_1			1		0
gene-trnap-ugg-36_2			1		0
gene-trnap-ugg-36_3			1		0
gene-trnap-ugg-37_1			1		0
gene-trnap-ugg-39_10			1		0
gene-trnap-ugg-39_11			1		0
gene-trnap-ugg-39_12			1		0
gene-trnap-ugg-39_13			1		0
gene-trnap-ugg-39_14			1		0
gene-trnap-ugg-39_15			1		0
gene-trnap-ugg-39_16			1		0
gene-trnap-ugg-39_17			1		0
gene-trnap-ugg-39_18			1		0
gene-trnap-ugg-39_19			1		0
