gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120046408	LOC120046408	activating transcription factor 7-interacting protein 1-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046409	LOC120046409	protein FMC1 homolog	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046410	LOC120046410	WW domain-binding protein 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046433	LOC120046433	cadherin-23-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046443	LOC120046443	tyrosine-protein phosphatase non-receptor type 13-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046444	LOC120046444	suppressor of fused homolog	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046462	LOC120046462	sphingosine-1-phosphate lyase 1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046479	LOC120046479	regulator of microtubule dynamics protein 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046490	LOC120046490	uncharacterized LOC120046490	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046499	LOC120046499	tetratricopeptide repeat protein 7A-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046501	LOC120046501	uncharacterized LOC120046501	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046504	LOC120046504	echinoderm microtubule-associated protein-like 4	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046507	LOC120046507	protein quaking-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046513	LOC120046513	tight junction-associated protein 1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046518	LOC120046518	cullin-9-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046521	LOC120046521	cystatin-F-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120046526	LOC120046526	glutamate dehydrogenase, mitochondrial-like	protein_coding	3	1	0	0	0	0	0	0	1
gene-LOC120046528	LOC120046528	glutamate dehydrogenase, mitochondrial-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046533	LOC120046533	inactive ubiquitin carboxyl-terminal hydrolase 54-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046544	LOC120046544	PDZ domain-containing protein 8-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046573	LOC120046573	pleckstrin homology domain-containing family A member 1-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046575	LOC120046575	glutamate receptor ionotropic, delta-1-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120046588	LOC120046588	coiled-coil domain-containing protein 6-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046601	LOC120046601	girdin-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046606	LOC120046606	pyruvate kinase PKM	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046610	LOC120046610	equilibrative nucleoside transporter 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046617	LOC120046617	zinc finger MIZ domain-containing protein 1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046620	LOC120046620	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046624	LOC120046624	hypoxia-inducible factor 1-alpha inhibitor-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120046631	LOC120046631	zinc finger protein 503-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046636	LOC120046636	collagen alpha-3(IX) chain-like	protein_coding	0	1	0	0	0	0	0	0	1
gene-LOC120046637	LOC120046637	cytochrome c oxidase subunit 5A, mitochondrial-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046645	LOC120046645	protein FAM219B-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046656	LOC120046656	AT-rich interactive domain-containing protein 3B-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046664	LOC120046664	myotubularin-related protein 13-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046672	LOC120046672	inositol 1,4,5-triphosphate receptor associated 1-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046679	LOC120046679	lymphatic vessel endothelial hyaluronic acid receptor 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046684	LOC120046684	RNA polymerase-associated protein CTR9 homolog	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046688	LOC120046688	apoptosis-stimulating of p53 protein 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046689	LOC120046689	B-cell lymphoma/leukemia 11A-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046690	LOC120046690	zinc finger protein OZF-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046691	LOC120046691	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046692	LOC120046692	gastrula zinc finger protein XlCGF17.1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046693	LOC120046693	atherin-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046694	LOC120046694	uncharacterized LOC120046694	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046695	LOC120046695	eukaryotic translation initiation factor 4 gamma 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046696	LOC120046696	uncharacterized LOC120046696	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046697	LOC120046697	mitoferrin-2-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046698	LOC120046698	SMC5-SMC6 complex localization factor protein 2-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046699	LOC120046699	phosphoglycerate mutase 1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046701	LOC120046701	F-actin-monooxygenase MICAL2-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046709	LOC120046709	aryl hydrocarbon receptor nuclear translocator-like protein 1	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120046710	LOC120046710	transmembrane protein 150A-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046717	LOC120046717	E3 ubiquitin-protein ligase MARCHF8-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120046720	LOC120046720	lysM and putative peptidoglycan-binding domain-containing protein 3-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046724	LOC120046724	polypeptide N-acetylgalactosaminyltransferase 18-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046727	LOC120046727	exportin-5-like	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046728	LOC120046728	uncharacterized LOC120046728	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046729	LOC120046729	cystatin	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046730	LOC120046730	glycine N-acyltransferase-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046732	LOC120046732	ribosome-binding protein 1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046734	LOC120046734	annexin A4-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046735	LOC120046735	calcium-activated potassium channel subunit alpha-1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046742	LOC120046742	ras association domain-containing protein 10-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046749	LOC120046749	transcriptional enhancer factor TEF-1	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046759	LOC120046759	aquaporin-8-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046760	LOC120046760	UBA-like domain-containing protein 1	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046762	LOC120046762	sorting nexin-29-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046773	LOC120046773	alpha-parvin	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046778	LOC120046778	histone acetyltransferase p300-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120046783	LOC120046783	myocardin-related transcription factor A-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046784	LOC120046784	eukaryotic elongation factor 2 kinase-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046785	LOC120046785	DNA-directed RNA polymerase III subunit RPC5-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046786	LOC120046786	uncharacterized LOC120046786	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046787	LOC120046787	zinc finger protein 3-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046788	LOC120046788	zinc finger protein 226-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046790	LOC120046790	zinc finger protein 616-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046791	LOC120046791	methyltransferase-like protein 9	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046792	LOC120046792	ubiquitin carboxyl-terminal hydrolase 47-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046793	LOC120046793	zinc finger protein 11-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046794	LOC120046794	ER lumen protein-retaining receptor 2	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046795	LOC120046795	zinc finger protein 709-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046796	LOC120046796	diacylglycerol lipase-beta-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046797	LOC120046797	C-Jun-amino-terminal kinase-interacting protein 4-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046798	LOC120046798	ADP-ribosylation factor 4-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046799	LOC120046799	ADP-ribosylation factor 4-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046800	LOC120046800	leucine-rich repeat transmembrane protein FLRT3-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046802	LOC120046802	casein kinase I	protein_coding	13	1	0	0	0	0	1	0	0
gene-LOC120046805	LOC120046805	beta,beta-carotene 15,15'-dioxygenase-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046806	LOC120046806	beta-1,3-N-acetylglucosaminyltransferase radical fringe-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046807	LOC120046807	zinc finger and BTB domain-containing protein 18-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046808	LOC120046808	centrosomal protein of 170 kDa-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046809	LOC120046809	protein phosphatase 1B-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120046817	LOC120046817	putative sodium-coupled neutral amino acid transporter 10	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046833	LOC120046833	phosphatase and actin regulator 2-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046837	LOC120046837	protein LSM12 homolog A-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046838	LOC120046838	collagen alpha-1(I) chain-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046840	LOC120046840	beta,beta-carotene 15,15'-dioxygenase-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046844	LOC120046844	ubiquitin carboxyl-terminal hydrolase 42-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046846	LOC120046846	26S proteasome non-ATPase regulatory subunit 7-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046847	LOC120046847	mitogen-activated protein kinase kinase kinase 21-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046852	LOC120046852	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046853	LOC120046853	mucin-5AC-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046854	LOC120046854	uncharacterized LOC120046854	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046855	LOC120046855	exportin-1	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120046856	LOC120046856	nuclear factor of activated T-cells 5-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120046860	LOC120046860	receptor-type tyrosine-protein phosphatase epsilon-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046862	LOC120046862	lysine--tRNA ligase-like	protein_coding	13	1	0	0	0	0	1	0	0
gene-LOC120046865	LOC120046865	golgin subfamily A member 4-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046866	LOC120046866	integrin alpha-9-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120046867	LOC120046867	polycomb group RING finger protein 5-B-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046868	LOC120046868	endothelial PAS domain-containing protein 1-like	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046869	LOC120046869	basic proline-rich protein-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046870	LOC120046870	basic proline-rich protein-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046871	LOC120046871	leucine-rich repeat extensin-like protein 3	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046873	LOC120046873	E3 ubiquitin-protein ligase pellino homolog 1	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046874	LOC120046874	E3 ubiquitin-protein ligase TRIM47-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046876	LOC120046876	adhesion G protein-coupled receptor B3-like	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046877	LOC120046877	adhesion G protein-coupled receptor B3-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046878	LOC120046878	lysosomal cobalamin transport escort protein LMBD1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046890	LOC120046890	U7 small nuclear RNA	snRNA	0	1	0	0	0	0	1	0	0
gene-LOC120046893	LOC120046893	60S ribosomal protein L13-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046908	LOC120046908	cytochrome b5-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046909	LOC120046909	transmembrane protein 216-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046910	LOC120046910	shootin-1-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046914	LOC120046914	gamma-aminobutyric acid receptor subunit alpha-6-like	protein_coding	12	1	0	0	0	0	1	0	0
gene-LOC120046915	LOC120046915	E3 ubiquitin-protein ligase SH3RF1-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046918	LOC120046918	teneurin-2-like	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046919	LOC120046919	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046931	LOC120046931	stimulator of interferon genes protein-like	protein_coding	11	1	0	0	0	0	1	0	0
gene-LOC120046932	LOC120046932	microfibril-associated glycoprotein 4-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046933	LOC120046933	signal-regulatory protein beta-2-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046935	LOC120046935	uncharacterized LOC120046935	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046936	LOC120046936	signal-regulatory protein beta-2-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046937	LOC120046937	uncharacterized LOC120046937	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046943	LOC120046943	BEN domain-containing protein 4	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120046944	LOC120046944	uncharacterized LOC120046944	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046945	LOC120046945	rab11 family-interacting protein 5	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120046947	LOC120046947	ecto-NOX disulfide-thiol exchanger 2-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120046949	LOC120046949	nucleoside diphosphate-linked moiety X motif 6-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046952	LOC120046952	transmembrane protein 255A-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046953	LOC120046953	short transient receptor potential channel 3	protein_coding	8	1	0	0	0	0	1	0	0
gene-LOC120046958	LOC120046958	relaxin receptor 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046972	LOC120046972	centromere protein F	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120046973	LOC120046973	complexin-1-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120046974	LOC120046974	actin-3-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046981	LOC120046981	probable C-mannosyltransferase DPY19L3	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046983	LOC120046983	proline-rich extensin-like protein EPR1	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120046985	LOC120046985	neuronal acetylcholine receptor subunit alpha-7-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120046996	LOC120046996	proto-oncogene DBL-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120046998	LOC120046998	probable G-protein coupled receptor 101	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120046999	LOC120046999	CD40 ligand-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047001	LOC120047001	transcription cofactor vestigial-like protein 2	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120047003	LOC120047003	aryl-hydrocarbon-interacting protein-like 1	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120047006	LOC120047006	protein MTSS 2-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120047054	LOC120047054	protocadherin beta-15-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047063	LOC120047063	protocadherin gamma-A6-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047064	LOC120047064	protocadherin gamma-A10-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047065	LOC120047065	hepatocyte nuclear factor 4-beta-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120047066	LOC120047066	protocadherin beta-16-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047076	LOC120047076	macrophage colony-stimulating factor 1 receptor 1-like	protein_coding	11	1	0	0	0	0	1	0	0
gene-LOC120047077	LOC120047077	soluble guanylate cyclase 88E-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120047078	LOC120047078	profilin-3-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120047081	LOC120047081	glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120047098	LOC120047098	receptor-type tyrosine-protein phosphatase U-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047102	LOC120047102	GPI mannosyltransferase 2-like	protein_coding	5	1	0	0	0	0	0	0	1
gene-LOC120047111	LOC120047111	clathrin coat assembly protein AP180-like	protein_coding	11	1	0	0	0	0	1	0	0
gene-LOC120047116	LOC120047116	nuclear factor of activated T-cells, cytoplasmic 1-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120047117	LOC120047117	sal-like protein 3	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047119	LOC120047119	zinc finger protein 236-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047127	LOC120047127	glutamate receptor ionotropic, kainate 3-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120047131	LOC120047131	uncharacterized protein C1orf232	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120047134	LOC120047134	tektin-2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047136	LOC120047136	free fatty acid receptor 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047137	LOC120047137	free fatty acid receptor 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047138	LOC120047138	sialic acid-binding Ig-like lectin 13	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047140	LOC120047140	sialic acid-binding Ig-like lectin 5	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047143	LOC120047143	myelin-associated glycoprotein-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047145	LOC120047145	D-ribitol-5-phosphate cytidylyltransferase-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047164	LOC120047164	nestin-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047165	LOC120047165	hyaluronan and proteoglycan link protein 2-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120047166	LOC120047166	semaphorin-7A-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120047168	LOC120047168	HORMA domain-containing protein 1-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047169	LOC120047169	soluble guanylate cyclase gcy-31-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120047176	LOC120047176	collagen alpha-3(IX) chain-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047188	LOC120047188	ectonucleoside triphosphate diphosphohydrolase 3-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047193	LOC120047193	regulating synaptic membrane exocytosis protein 2-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120047241	LOC120047241	HEPACAM family member 2-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047244	LOC120047244	histone-lysine N-methyltransferase ASH1L-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120047250	LOC120047250	zinc finger protein 628-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047251	LOC120047251	tyrosine-protein kinase STYK1-like	protein_coding	7	1	0	0	0	0	1	0	0
gene-LOC120047252	LOC120047252	rap1 GTPase-activating protein 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047255	LOC120047255	chloride channel protein 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047259	LOC120047259	intermediate filament family orphan 1-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120047260	LOC120047260	tumor necrosis factor receptor superfamily member 6-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047261	LOC120047261	myosin heavy chain, embryonic smooth muscle isoform-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120047268	LOC120047268	protein tweety homolog 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047273	LOC120047273	cytochrome P450 11B, mitochondrial	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120047280	LOC120047280	sorting nexin-27-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120047281	LOC120047281	tripartite motif-containing protein 46-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120047300	LOC120047300	neuronal acetylcholine receptor subunit beta-2-like	protein_coding	11	1	0	0	0	0	1	0	0
gene-LOC120047303	LOC120047303	trichohyalin-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120047307	LOC120047307	serine/threonine-protein kinase SBK2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120047308	LOC120047308	C-Jun-amino-terminal kinase-interacting protein 4-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120047310	LOC120047310	DENN domain-containing protein 3-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047311	LOC120047311	DENN domain-containing protein 3-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120047316	LOC120047316	sodium-dependent neutral amino acid transporter B(0)AT1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120047324	LOC120047324	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like	protein_coding	1	1	0	0	0	0	1	0	0
