gene_id	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-sec22a	sec22a	120064255	protein_coding	NC_052325.1	24560314	24594290	-	1	SEC22 homolog A, vesicle trafficking protein	1	1	0	0	GO:0006888
gene-sec22bb	sec22bb	120054814	protein_coding	NC_052316.1	19332534	19336156	+	1	SEC22 homolog B, vesicle trafficking protein b	9	3	1	5	GO:0000139|GO:0005484|GO:0005789|GO:0005793|GO:0006888|GO:0006890|GO:0012507|GO:0031201|GO:0048280
gene-sec22c	sec22c	120050900	protein_coding	NC_052313.1	547262	574438	-	1	SEC22 homolog C, vesicle trafficking protein	1	1	0	0	GO:0006888
gene-sec31a	sec31a	120026103	protein_coding	NC_052337.1	39673413	39696021	-	1	SEC31 homolog A, COPII coat complex component	8	4	2	2	GO:0005198|GO:0005515|GO:0006886|GO:0006888|GO:0007029|GO:0030127|GO:0070971|GO:0090110
gene-sec31b	sec31b	120017452	protein_coding	NC_052328.1	1694619	1721653	+	1	SEC31 homolog B, COPII coat complex component	8	4	2	2	GO:0005198|GO:0005515|GO:0006886|GO:0006888|GO:0007029|GO:0030127|GO:0070971|GO:0090110
gene-sec61b	sec61b	120030767	protein_coding	NC_052343.1	31707718	31720881	-	1	SEC61 translocon subunit beta	2	1	0	1	GO:0005784|GO:0006886
gene-sec62	sec62	120055740	protein_coding	NC_052317.1	6678725	6706500	+	1	SEC62 homolog, preprotein translocation factor	3	1	0	2	GO:0005783|GO:0005789|GO:0031204
gene-sec63	sec63	120035903	protein_coding	NW_024057836.1	23028	61091	+	1	SEC63 homolog, protein translocation regulator	5	2	2	1	GO:0003723|GO:0006614|GO:0006620|GO:0008320|GO:0031207
gene-seh1l	seh1l	120026791	protein_coding	NC_052338.1	36602385	36654209	-	1	SEH1-like (S. cerevisiae)	6	2	2	2	GO:0005198|GO:0005515|GO:0031080|GO:0034198|GO:0035859|GO:1904263
gene-selenbp1	selenbp1	120031078	protein_coding	NC_052343.1	28642848	28651444	-	1	selenium binding protein 1	2	0	2	0	GO:0005515|GO:0008430
gene-selenoh	selenoh	120062007	protein_coding	NC_052323.1	10941245	10943167	+	1	selenoprotein H	1	0	0	1	GO:0005794
gene-selenok	selenok	120059458	protein_coding	NC_052320.1	36173550	36182277	+	1	selenoprotein K	4	2	0	2	GO:0005789|GO:0005794|GO:0006816|GO:0032469
gene-selenol	selenol	120019725	protein_coding	NC_052330.1	12975486	12981484	-	1	selenoprotein L	0	0	0	0	
gene-selenom	selenom	120063000	protein_coding	NC_052324.1	1602939	1608608	-	1	selenoprotein M	2	0	1	1	GO:0005788|GO:0016491
gene-selenon	selenon	120060175	protein_coding	NC_052321.1	9180531	9186479	+	1	selenoprotein N	4	2	1	1	GO:0005509|GO:0005789|GO:0048741|GO:0055074
gene-selenot2	selenot2	120062496	protein_coding	NC_052323.1	24198385	24201252	-	1	selenoprotein T, 2	3	1	1	1	GO:0004791|GO:0005789|GO:0045454
gene-selenow1	selenow1	120021398	protein_coding	NC_052332.1	31208289	31210999	-	1	selenoprotein W, 1	2	1	0	1	GO:0005829|GO:0010269
gene-selplg	selplg	120045025	protein_coding	NC_052309.1	17304932	17308386	+	1	selectin P ligand	0	0	0	0	
gene-sem1	sem1	120022543	protein_coding	NC_052333.1	11303379	11307941	-	1	SEM1 26S proteasome complex subunit	5	3	0	2	GO:0000502|GO:0000724|GO:0006406|GO:0008541|GO:0043248
gene-sema3bl	sema3bl	120059456	protein_coding	NC_052320.1	35962407	36018036	+	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3bl	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema3e	sema3e	120053244	protein_coding	NC_052315.1	32948069	32972516	-	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema3gb	sema3gb	120061251	protein_coding	NC_052322.1	26688718	26734687	-	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Gb	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema4ab	sema4ab	120022114	protein_coding	NC_052333.1	27721276	27779472	-	1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Ab	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema4ba	sema4ba	120066288	protein_coding	NC_052327.1	30176598	30265007	+	1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Ba	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema4c	sema4c	120063340	protein_coding	NC_052324.1	29835581	29875331	+	1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	10	7	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0042692|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema4d	sema4d	120044879	protein_coding	NC_052309.1	5589032	5660006	-	1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	13	10	2	1	GO:0000122|GO:0001755|GO:0005615|GO:0007411|GO:0010693|GO:0030215|GO:0030335|GO:0043547|GO:0043931|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema4f	sema4f	120030502	protein_coding	NC_052342.1	23765355	23820539	+	1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-sema5bb	sema5bb	120050866	protein_coding	NC_052313.1	57696807	57753252	+	1	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5Bb	8	6	2	0	GO:0001755|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048675|GO:0048843|GO:0071526
gene-sema6bb	sema6bb	120054474	protein_coding	NC_052316.1	18957703	19029458	-	1	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6Bb	9	6	2	1	GO:0001755|GO:0005615|GO:0007411|GO:0030215|GO:0030335|GO:0045499|GO:0048843|GO:0050919|GO:0071526
gene-senp5	senp5	120055063	protein_coding	NC_052316.1	44318410	44324755	-	1	SUMO specific peptidase 5	3	1	1	1	GO:0005634|GO:0016926|GO:0016929
gene-senp8	senp8	120056857	protein_coding	NC_052307.1	75474920	75477158	-	1	SUMO peptidase family member, NEDD8 specific	3	1	2	0	GO:0006508|GO:0008234|GO:0019784
gene-sephs1	sephs1	120053970	protein_coding	NC_052315.1	32208439	32222526	+	1	selenophosphate synthetase 1	4	1	2	1	GO:0004756|GO:0005524|GO:0005737|GO:0016260
gene-sepsecs	sepsecs	120049829	protein_coding	NC_052312.1	26344623	26380974	-	1	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	4	2	2	0	GO:0000049|GO:0001514|GO:0001717|GO:0098621
gene-sept3	sept3	120032582	protein_coding	NC_052345.1	6970507	6999921	+	1	septin 3	10	1	3	6	GO:0003924|GO:0005525|GO:0005940|GO:0015630|GO:0031105|GO:0032153|GO:0043005|GO:0060090|GO:0061640|GO:0099569
gene-serac1	serac1	120019066	protein_coding	NC_052330.1	19566065	19576648	-	1	serine active site containing 1	1	0	1	0	GO:0005515
gene-serhl	serhl	120032865	protein_coding	NC_052345.1	6961407	6965480	+	1	serine hydrolase like	0	0	0	0	
gene-serinc1	serinc1	120019702	protein_coding	NC_052330.1	11437848	11443016	+	1	serine incorporator 1	1	0	0	1	GO:0016020
gene-serinc2l	serinc2l	120031088	protein_coding	NC_052343.1	1599253	1613007	-	1	serine incorporator 2, like	1	0	0	1	GO:0016020
gene-serinc4	serinc4	120052886	protein_coding	NC_052307.1	73960849	73998822	-	1	serine incorporator 4	1	0	0	1	GO:0016020
gene-serp2	serp2	120057942	protein_coding	NC_052319.1	27889092	27891740	+	1	stress-associated endoplasmic reticulum protein family member 2	3	2	0	1	GO:0005783|GO:0006486|GO:0030968
gene-serpina10a	serpina10a	120024028	protein_coding	NC_052335.1	13424015	13439707	-	1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10a	4	2	1	1	GO:0004867|GO:0005615|GO:0007596|GO:0010951
gene-serpind1	serpind1	120063022	protein_coding	NC_052324.1	2974528	2980473	-	1	serpin peptidase inhibitor, clade D (heparin cofactor), member 1	4	2	1	1	GO:0004867|GO:0005615|GO:0007596|GO:0010951
gene-serpine3	serpine3	120035313	protein_coding	NW_024057703.1	71791	79089	+	1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3	3	1	1	1	GO:0004867|GO:0005615|GO:0010951
gene-serpinf1	serpinf1	120057099	protein_coding	NC_052318.1	31964785	31972077	-	1	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1	4	2	1	1	GO:0004867|GO:0005615|GO:0010951|GO:0016525
gene-serpinh1a	serpinh1a	120057090	protein_coding	NC_052318.1	31104547	31109116	+	1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1a	5	2	1	2	GO:0004867|GO:0005615|GO:0005783|GO:0010951|GO:0030199
gene-serpini1	serpini1	120018856	protein_coding	NC_052329.1	157997	219351	-	1	serpin peptidase inhibitor, clade I (neuroserpin), member 1	3	1	1	1	GO:0004867|GO:0005615|GO:0010951
gene-sesn2	sesn2	120022853	protein_coding	NC_052333.1	16248349	16252716	+	1	sestrin 2	8	5	2	1	GO:0005634|GO:0016239|GO:0016684|GO:0070728|GO:0071233|GO:1901031|GO:1904262|GO:1990253
gene-setd1ba	setd1ba	120025981	protein_coding	NC_052337.1	36269995	36294905	-	1	SET domain containing 1B, histone lysine methyltransferase a	5	1	3	1	GO:0003723|GO:0005515|GO:0042800|GO:0048188|GO:0051568
gene-setd2	setd2	120031365	protein_coding	NC_052343.1	30270458	30309316	+	1	SET domain containing 2, histone lysine methyltransferase	6	2	2	2	GO:0005515|GO:0005634|GO:0005694|GO:0006355|GO:0046975|GO:0097198
gene-setd3	setd3	120060469	protein_coding	NC_052321.1	33627747	33699046	+	1	SET domain containing 3, actin histidine methyltransferase	10	5	5	0	GO:0003713|GO:0005515|GO:0018023|GO:0018026|GO:0018027|GO:0018064|GO:0030047|GO:0042800|GO:0045944|GO:0046975
gene-setd4	setd4	120033386	protein_coding	NC_052346.1	4503623	4511500	-	1	SET domain containing 4	8	4	4	0	GO:0003713|GO:0005515|GO:0018023|GO:0018026|GO:0018027|GO:0042800|GO:0045944|GO:0046975
gene-setd7	setd7	120048113	protein_coding	NC_052311.1	26299519	26308129	-	1	SET domain containing 7, histone lysine methyltransferase	5	2	2	1	GO:0005515|GO:0005694|GO:0006355|GO:0034968|GO:0140945
gene-setd9	setd9	120026315	protein_coding	NC_052337.1	47508919	47589246	-	1	SET domain containing 9	1	0	1	0	GO:0005515
gene-setdb2	setdb2	120033140	protein_coding	NC_052346.1	18811911	18816696	+	1	SET domain bifurcated histone lysine methyltransferase 2	8	4	3	1	GO:0005515|GO:0005634|GO:0008270|GO:0010629|GO:0046974|GO:0051567|GO:0070828|GO:0090309
gene-setx	setx	120026445	protein_coding	NC_052337.1	8255766	8315300	-	1	senataxin	4	1	2	1	GO:0001147|GO:0004386|GO:0006369|GO:0016604
gene-sez6l2	sez6l2	120033685	protein_coding	NC_052309.1	59154700	59222060	-	1	seizure related 6 homolog (mouse)-like 2	3	1	0	2	GO:0005783|GO:0043025|GO:0060074
gene-sf3b3	sf3b3	120066230	protein_coding	NC_052327.1	25087933	25128284	-	1	splicing factor 3b, subunit 3	5	1	2	2	GO:0000398|GO:0005515|GO:0005634|GO:0005686|GO:0030620
gene-sfi1	sfi1	120065306	protein_coding	NC_052326.1	36768843	36786288	-	1	SFI1 centrin binding protein	1	0	1	0	GO:0019902
gene-sfr1	sfr1	120017658	protein_coding	NC_052328.1	21035601	21037310	-	1	SWI5-dependent homologous recombination repair protein 1	4	2	1	1	GO:0000724|GO:0030374|GO:0032798|GO:0045893
gene-sfrp1a	sfrp1a	120055055	protein_coding	NC_052307.1	35289926	35309787	-	1	secreted frizzled-related protein 1a	5	3	1	1	GO:0005615|GO:0017147|GO:0035567|GO:0060070|GO:0090090
gene-sfrp5	sfrp5	120045680	protein_coding	NC_052310.1	61979409	62028739	-	1	secreted frizzled-related protein 5	5	3	1	1	GO:0005615|GO:0017147|GO:0035567|GO:0060070|GO:0090090
gene-sft2d1	sft2d1	120029942	protein_coding	NC_052341.1	1783643	1840165	+	1	SFT2 domain containing 1	2	1	0	1	GO:0016020|GO:0016192
gene-sft2d2b	sft2d2b	120033371	protein_coding	NC_052346.1	17977610	17982020	-	1	SFT2 domain containing 2b	2	1	0	1	GO:0016020|GO:0016192
gene-sft2d3	sft2d3	120055709	protein_coding	NC_052317.1	2208955	2209962	+	1	SFT2 domain containing 3	2	1	0	1	GO:0016020|GO:0016192
gene-sftpba	sftpba	120021313	protein_coding	NC_052332.1	26425473	26443184	+	1	surfactant protein Ba	2	1	0	1	GO:0005764|GO:0006665
gene-sfxn2	sfxn2	120046674	protein_coding	NC_052310.1	58567846	58573545	-	1	sideroflexin 2	5	2	2	1	GO:0005743|GO:0006811|GO:0015075|GO:0022889|GO:0140300
gene-sfxn4	sfxn4	120046471	protein_coding	NC_052310.1	34901765	34925838	-	1	sideroflexin 4	4	2	1	1	GO:0005743|GO:0006811|GO:0015075|GO:1990542
gene-sfxn5b	sfxn5b	120047396	protein_coding	NC_052311.1	13904900	13919753	+	1	sideroflexin 5b	6	3	2	1	GO:0005743|GO:0006811|GO:0015075|GO:0015137|GO:0015746|GO:1990542
gene-sgca	sgca	120029413	protein_coding	NC_052341.1	15697037	15709708	+	1	sarcoglycan, alpha	3	0	1	2	GO:0005509|GO:0016012|GO:0016020
gene-sgcd	sgcd	120044332	protein_coding	NC_052309.1	33332033	33430837	+	1	sarcoglycan, delta (dystrophin-associated glycoprotein)	4	2	0	2	GO:0016012|GO:0042383|GO:0048738|GO:0060047
gene-sgce	sgce	120022513	protein_coding	NC_052333.1	10504900	10530410	-	1	sarcoglycan, epsilon	3	0	1	2	GO:0005509|GO:0016012|GO:0016020
gene-sgip1a	sgip1a	120054330	protein_coding	NC_052316.1	36780888	36892538	-	1	SH3GL interacting endocytic adaptor 1a	6	2	0	4	GO:0005737|GO:0005886|GO:0005905|GO:0030136|GO:0048268|GO:0072583
gene-sgk3	sgk3	120050986	protein_coding	NC_052313.1	13140358	13174113	+	1	serum/glucocorticoid regulated kinase family member 3	4	1	3	0	GO:0004674|GO:0005524|GO:0006468|GO:0035091
gene-sgms1	sgms1	120030069	protein_coding	NC_052341.1	27566942	27576098	-	1	sphingomyelin synthase 1	7	2	3	2	GO:0000139|GO:0005515|GO:0005789|GO:0006686|GO:0033188|GO:0046513|GO:0047493
gene-sgo1	sgo1	120022551	protein_coding	NC_052333.1	12160037	12168178	+	1	shugoshin 1	3	1	0	2	GO:0000775|GO:0005634|GO:0045132
gene-sgpl1	sgpl1	120017520	protein_coding	NC_052328.1	8750344	8789838	-	1	sphingosine-1-phosphate lyase 1	5	2	2	1	GO:0005783|GO:0008117|GO:0019752|GO:0030149|GO:0030170
gene-sgpp1	sgpp1	120060345	protein_coding	NC_052321.1	24804902	24825782	+	1	sphingosine-1-phosphate phosphatase 1	4	2	1	1	GO:0005789|GO:0006670|GO:0042392|GO:0046839
gene-sgpp2	sgpp2	120028482	protein_coding	NC_052340.1	30450221	30464813	-	1	sphingosine-1-phosphate phosphatase 2	4	2	1	1	GO:0005789|GO:0006670|GO:0042392|GO:0046839
gene-sgsm1b	sgsm1b	120025573	protein_coding	NC_052337.1	35359986	35380465	+	1	small G protein signaling modulator 1b	2	1	1	0	GO:0005096|GO:0090630
gene-sgsm2	sgsm2	120043092	protein_coding	NW_024061604.1	12430	106841	-	1	small G protein signaling modulator 2	1	0	1	0	GO:0005096
gene-sh2b1	sh2b1	120032892	protein_coding	NC_052309.1	56587428	56608536	-	1	SH2B adaptor protein 1	3	1	1	1	GO:0005068|GO:0005886|GO:0035556
gene-sh2d1ab	sh2d1ab	120049312	protein_coding	NC_052312.1	27077755	27084265	-	1	SH2 domain containing 1A duplicate b	0	0	0	0	
gene-sh2d3a	sh2d3a	120019846	protein_coding	NC_052308.1	80268812	80286037	-	1	SH2 domain containing 3A	4	2	2	0	GO:0001784|GO:0005085|GO:0007264|GO:0033138
gene-sh2d3ca	sh2d3ca	120025632	protein_coding	NC_052337.1	43228554	43318240	+	1	SH2 domain containing 3Ca	4	2	2	0	GO:0001784|GO:0005085|GO:0007264|GO:0033138
gene-sh2d4a	sh2d4a	120025441	protein_coding	NC_052337.1	6005841	6022423	-	1	SH2 domain containing 4A	1	0	0	1	GO:0005737
gene-sh3bgr	sh3bgr	120028452	protein_coding	NC_052340.1	24600782	24612522	-	1	SH3 domain binding glutamate-rich protein	1	0	0	1	GO:0005737
gene-sh3bgrl2	sh3bgrl2	120019222	protein_coding	NC_052330.1	37528032	37545636	+	1	SH3 domain binding glutamate-rich protein like 2	1	0	0	1	GO:0005737
gene-sh3bp1	sh3bp1	120029439	protein_coding	NC_052341.1	20865810	20880055	-	1	SH3-domain binding protein 1	9	4	2	3	GO:0005096|GO:0005515|GO:0005622|GO:0005737|GO:0005829|GO:0007165|GO:0032956|GO:0035020|GO:0043547
gene-sh3bp4a	sh3bp4a	120050456	protein_coding	NC_052313.1	42129742	42140205	-	1	SH3-domain binding protein 4a	2	0	1	1	GO:0005515|GO:0005737
gene-sh3bp5b	sh3bp5b	120048442	protein_coding	NC_052311.1	51453410	51483333	-	1	SH3-domain binding protein 5b (BTK-associated)	4	2	1	1	GO:0004860|GO:0005737|GO:0035556|GO:0061099
gene-sh3bp5lb	sh3bp5lb	120027097	protein_coding	NC_052338.1	32657085	32672119	+	1	SH3-binding domain protein 5-like, b	4	2	1	1	GO:0004860|GO:0005737|GO:0035556|GO:0061099
gene-sh3gl3b	sh3gl3b	120065915	protein_coding	NC_052327.1	43343614	43349349	+	1	SH3-domain GRB2-like 3b	5	1	1	3	GO:0005515|GO:0005737|GO:0016191|GO:0098793|GO:0098978
gene-sh3glb1a	sh3glb1a	120028148	protein_coding	NC_052339.1	16943102	16961732	-	1	SH3-domain GRB2-like endophilin B1a	4	1	1	2	GO:0005515|GO:0005737|GO:0016020|GO:0061024
gene-sh3glb2b	sh3glb2b	120026335	protein_coding	NC_052337.1	16912821	16960501	-	1	SH3-domain GRB2-like endophilin B2b	4	1	1	2	GO:0005515|GO:0005737|GO:0016020|GO:0061024
gene-sh3kbp1	sh3kbp1	120027966	protein_coding	NC_052339.1	21799369	21822389	-	1	SH3-domain kinase binding protein 1	1	0	1	0	GO:0005515
gene-sh3rf1	sh3rf1	120054909	protein_coding	NC_052316.1	27122681	27199484	+	1	SH3 domain containing ring finger 1	1	0	1	0	GO:0005515
gene-sh3yl1	sh3yl1	120060131	protein_coding	NC_052321.1	4800030	4852837	+	1	SH3 and SYLF domain containing 1	3	0	2	1	GO:0005515|GO:0032587|GO:0035091
gene-shank2b	shank2b	120053533	protein_coding	NC_052315.1	50805545	50948551	+	1	SH3 and multiple ankyrin repeat domains 2b	5	0	2	3	GO:0014069|GO:0030160|GO:0035255|GO:0043197|GO:0045211
gene-shank3a	shank3a	120020862	protein_coding	NC_052308.1	25604721	26289024	-	1	SH3 and multiple ankyrin repeat domains 3a	5	0	2	3	GO:0014069|GO:0030160|GO:0035255|GO:0043197|GO:0045211
gene-shbg	shbg	120030149	protein_coding	NC_052342.1	8119338	8127242	-	1	sex hormone-binding globulin	1	0	1	0	GO:0005496
gene-shc2	shc2	120052448	protein_coding	NC_052314.1	16856093	16885234	+	1	SHC (Src homology 2 domain containing) transforming protein 2	4	2	1	1	GO:0005886|GO:0007169|GO:0030971|GO:0035556
gene-shc3	shc3	120044764	protein_coding	NC_052309.1	5689677	5733642	+	1	SHC (Src homology 2 domain containing) transforming protein 3	4	2	1	1	GO:0005886|GO:0007169|GO:0030971|GO:0035556
gene-shcbp1	shcbp1	120025318	protein_coding	NC_052336.1	24468164	24490565	-	1	SHC SH2-domain binding protein 1	1	1	0	0	GO:0008543
gene-shdb	shdb	120051802	protein_coding	NC_052314.1	16919395	16937737	+	1	Src homology 2 domain containing transforming protein D, b	1	0	1	0	GO:0001784
gene-shisa2a	shisa2a	120043688	protein_coding	NC_052309.1	23670008	23670989	-	1	shisa family member 2a	0	0	0	0	
gene-shisa3	shisa3	120047658	protein_coding	NC_052311.1	13812853	13819053	-	1	shisa family member 3	0	0	0	0	
gene-shisa7b	shisa7b	120026786	protein_coding	NC_052338.1	7681989	7687373	-	1	shisa family member 7	6	2	0	4	GO:0014069|GO:0032281|GO:0032591|GO:0045211|GO:0048172|GO:2000311
gene-shisa8b	shisa8b	120029444	protein_coding	NC_052341.1	21283970	21323766	-	1	shisa family member 8b	6	2	0	4	GO:0014069|GO:0032281|GO:0032591|GO:0045211|GO:0048172|GO:2000311
gene-shisa9a	shisa9a	120029436	protein_coding	NC_052341.1	20402547	20451756	+	1	shisa family member 9a	6	2	0	4	GO:0014069|GO:0032281|GO:0032591|GO:0045211|GO:0048172|GO:2000311
gene-shisal1a	shisal1a	120051784	protein_coding	NC_052314.1	14345013	14383152	-	1	shisa like 1a	0	0	0	0	
gene-shisal1b	shisal1b	120065805	protein_coding	NC_052327.1	19218347	19240338	-	1	shisa like 1b	0	0	0	0	
gene-shmt2	shmt2	120057762	protein_coding	NC_052308.1	740366	785778	-	1	serine hydroxymethyltransferase 2 (mitochondrial)	21	7	8	6	GO:0000900|GO:0002082|GO:0004372|GO:0005634|GO:0005737|GO:0005743|GO:0005759|GO:0005829|GO:0006565|GO:0008270|GO:0009113|GO:0019264|GO:0030170|GO:0035999|GO:0042803|GO:0046655|GO:0048027|GO:0050897|GO:0051289|GO:0070552|GO:0070905
gene-shoc2	shoc2	120032949	protein_coding	NC_052345.1	5471198	5504095	-	1	SHOC2 leucine rich repeat scaffold protein	1	0	1	0	GO:0005515
gene-shpk	shpk	120030315	protein_coding	NC_052309.1	32171490	32175431	+	1	sedoheptulokinase	4	2	1	1	GO:0005829|GO:0005975|GO:0050277|GO:0071222
gene-shprh	shprh	120060504	protein_coding	NC_052321.1	38014706	38045480	+	1	SNF2 histone linker PHD RING helicase	10	3	5	2	GO:0000209|GO:0000786|GO:0003677|GO:0005524|GO:0005634|GO:0006334|GO:0006974|GO:0046872|GO:0061630|GO:0140658
gene-shroom1	shroom1	120032138	protein_coding	NC_052309.1	50164181	50201330	-	1	shroom family member 1	6	1	1	4	GO:0005912|GO:0007015|GO:0016324|GO:0030864|GO:0043296|GO:0051015
gene-shroom3	shroom3	120044858	protein_coding	NC_052309.1	3322706	3370108	+	1	shroom family member 3	6	1	1	4	GO:0005912|GO:0007015|GO:0016324|GO:0030864|GO:0043296|GO:0051015
gene-shrprbck1r	shrprbck1r	120050994	protein_coding	NC_052313.1	13495625	13508479	-	1	sharpin and rbck1 related	6	3	2	1	GO:0004842|GO:0043123|GO:0043130|GO:0043161|GO:0071797|GO:0097039
gene-shtn1	shtn1	120017613	protein_coding	NC_052328.1	16360711	16404079	-	1	shootin 1	0	0	0	0	
gene-si	si	120028507	protein_coding	NC_052340.1	35848576	35949598	+	1	sucrase-isomaltase (alpha-glucosidase)	3	1	2	0	GO:0004558|GO:0005975|GO:0030246
gene-si:cabz01068815.1	si:cabz01068815.1	120048606	protein_coding	NC_052307.1	74116995	74122263	+	1	solute carrier family 51 subunit beta	4	1	2	1	GO:0005886|GO:0015721|GO:0022857|GO:0046982
gene-si:cabz01076231.1	si:cabz01076231.1	120049035	protein_coding	NC_052312.1	22487131	22492129	-	1	calcium-binding protein 2	1	0	1	0	GO:0005509
