site_id	chrom	pos	meth_diff	direction	gene_id	symbol	product	biotype	location_class	in_promoter	exon_overlap	distance_bp
NW_024060761.1:15386	NW_024060761.1	15386	-22.89	hypo_siscowet	gene-LOC120040742	LOC120040742	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4836
NW_024060761.1:15431	NW_024060761.1	15431	-22.70	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2478
NW_024060761.1:15431	NW_024060761.1	15431	-22.70	hypo_siscowet	gene-LOC120040742	LOC120040742	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4881
NW_024060761.1:15472	NW_024060761.1	15472	-21.70	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2519
NW_024060761.1:15472	NW_024060761.1	15472	-21.70	hypo_siscowet	gene-LOC120040742	LOC120040742	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4922
NW_024060761.1:15514	NW_024060761.1	15514	-25.55	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2561
NW_024060761.1:15514	NW_024060761.1	15514	-25.55	hypo_siscowet	gene-LOC120040742	LOC120040742	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4964
NW_024060761.1:15570	NW_024060761.1	15570	-21.74	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2617
NW_024060761.1:15617	NW_024060761.1	15617	-16.88	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2664
NW_024060761.1:15944	NW_024060761.1	15944	-24.24	hypo_siscowet	gene-LOC120040743	LOC120040743	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2991
NW_024060780.1:14792	NW_024060780.1	14792	18.53	hyper_siscowet	gene-LOC120040781	LOC120040781		pseudogene	downstream<=5kb	0	0	4928
NW_024060780.1:14792	NW_024060780.1	14792	18.53	hyper_siscowet	gene-LOC120040785	LOC120040785	5S ribosomal RNA	rRNA	downstream<=5kb	0	0	4120
NW_024060780.1:14792	NW_024060780.1	14792	18.53	hyper_siscowet	gene-LOC120040780	LOC120040780		pseudogene	promoter	1	0	1457
NW_024060896.1:132563	NW_024060896.1	132563	-15.61	hypo_siscowet	gene-LOC120040885	LOC120040885	keratin-associated protein 5-4-like	protein_coding	intron	0	0	0
NW_024060919.1:71803	NW_024060919.1	71803	-19.83	hypo_siscowet	gene-LOC120040921	LOC120040921	CDK5 and ABL1 enzyme substrate 2-like	protein_coding	intron	0	0	0
NW_024060919.1:71846	NW_024060919.1	71846	-17.49	hypo_siscowet	gene-LOC120040921	LOC120040921	CDK5 and ABL1 enzyme substrate 2-like	protein_coding	intron	0	0	0
NW_024060994.1:11505	NW_024060994.1	11505	-21.92	hypo_siscowet	gene-LOC120040979	LOC120040979	18S ribosomal RNA	rRNA	promoter	1	0	1576
NW_024060994.1:11505	NW_024060994.1	11505	-21.92	hypo_siscowet	gene-LOC120040978	LOC120040978	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3979
NW_024060994.1:11505	NW_024060994.1	11505	-21.92	hypo_siscowet	gene-LOC120040980	LOC120040980		pseudogene	upstream<=5kb	0	0	4502
NW_024061007.1:1025867	NW_024061007.1	1025867	-20.47	hypo_siscowet	gene-LOC120040994	LOC120040994	tripartite motif-containing protein 16-like	protein_coding	intron	0	0	0
NW_024061007.1:1026670	NW_024061007.1	1026670	-20.81	hypo_siscowet	gene-LOC120040994	LOC120040994	tripartite motif-containing protein 16-like	protein_coding	intron	0	0	0
NW_024061007.1:173757	NW_024061007.1	173757	17.68	hyper_siscowet	gene-LOC120041005	LOC120041005	uncharacterized LOC120041005	protein_coding	intron	0	0	0
NW_024061007.1:239006	NW_024061007.1	239006	-23.84	hypo_siscowet	gene-LOC120041009	LOC120041009	tripartite motif-containing protein 16-like	protein_coding	intron	0	0	0
NW_024061007.1:239006	NW_024061007.1	239006	-23.84	hypo_siscowet	gene-LOC120041005	LOC120041005	uncharacterized LOC120041005	protein_coding	intron	0	0	0
NW_024061007.1:239728	NW_024061007.1	239728	-16.02	hypo_siscowet	gene-LOC120041009	LOC120041009	tripartite motif-containing protein 16-like	protein_coding	intron	0	0	0
NW_024061007.1:239728	NW_024061007.1	239728	-16.02	hypo_siscowet	gene-LOC120041005	LOC120041005	uncharacterized LOC120041005	protein_coding	intron	0	0	0
NW_024061007.1:369874	NW_024061007.1	369874	21.16	hyper_siscowet	gene-LOC120041018	LOC120041018	tripartite motif-containing protein 16-like	protein_coding	intron	0	0	0
NW_024061007.1:482334	NW_024061007.1	482334	-16.38	hypo_siscowet	gene-LOC120040989	LOC120040989	tripartite motif-containing protein 16-like	protein_coding	promoter	1	0	1884
NW_024061007.1:620927	NW_024061007.1	620927	-19.08	hypo_siscowet	gene-trnat-ugu-85	trnat-ugu	tRNA-Thr	tRNA	downstream<=5kb	0	0	4905
NW_024061007.1:620927	NW_024061007.1	620927	-19.08	hypo_siscowet	gene-LOC120040986	LOC120040986	uncharacterized LOC120040986	protein_coding	downstream<=5kb	0	0	2867
NW_024061007.1:620990	NW_024061007.1	620990	-23.54	hypo_siscowet	gene-trnat-ugu-85	trnat-ugu	tRNA-Thr	tRNA	downstream<=5kb	0	0	4842
NW_024061007.1:620990	NW_024061007.1	620990	-23.54	hypo_siscowet	gene-LOC120040986	LOC120040986	uncharacterized LOC120040986	protein_coding	downstream<=5kb	0	0	2804
NW_024061007.1:622368	NW_024061007.1	622368	-21.58	hypo_siscowet	gene-trnat-ugu-85	trnat-ugu	tRNA-Thr	tRNA	downstream<=5kb	0	0	3464
NW_024061007.1:622368	NW_024061007.1	622368	-21.58	hypo_siscowet	gene-LOC120040986	LOC120040986	uncharacterized LOC120040986	protein_coding	downstream<=5kb	0	0	1426
NW_024061007.1:922437	NW_024061007.1	922437	-17.98	hypo_siscowet	gene-LOC120041000	LOC120041000	tripartite motif-containing protein 16-like	protein_coding	downstream<=5kb	0	0	3608
NW_024061008.1:225215	NW_024061008.1	225215	-17.12	hypo_siscowet	gene-LOC120041035	LOC120041035		pseudogene	intron	0	0	0
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-51	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4822
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-33	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	4317
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu-6	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	4173
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-50	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	3722
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-32	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	3217
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu-5	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3061
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-31	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	2622
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu-4	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	2478
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-49	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2027
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-48	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1478
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-30	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	973
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu-3	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	829
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-29	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	424
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu-2	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	280
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnaf-gaa-28	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	86
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnas-acu	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	229
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-47	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	680
NW_024061098.1:1655	NW_024061098.1	1655	-17.36	hypo_siscowet	gene-trnai-aau-46	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1229
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-51	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4517
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-33	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	4012
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu-6	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3868
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-50	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	3417
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-32	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	2912
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu-5	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	2756
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-31	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	2317
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu-4	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	2173
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-49	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1722
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-48	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1173
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-30	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	668
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu-3	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	524
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-29	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	119
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu-2	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	0
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnaf-gaa-28	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	391
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnas-acu	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	534
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-47	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	985
NW_024061098.1:1960	NW_024061098.1	1960	-22.24	hypo_siscowet	gene-trnai-aau-46	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1534
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-52	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4637
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-51	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4088
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-33	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	3583
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu-6	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3439
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-50	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2988
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-32	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	2483
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu-5	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	2327
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-31	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1888
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu-4	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	1744
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-49	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1293
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-48	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	744
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-30	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	239
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu-3	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	95
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-29	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	237
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu-2	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	380
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnaf-gaa-28	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	820
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnas-acu	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	963
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-47	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1414
NW_024061098.1:2389	NW_024061098.1	2389	-15.04	hypo_siscowet	gene-trnai-aau-46	trnai-aau	tRNA-Ile	tRNA	downstream<=5kb	0	0	1963
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-54	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4649
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-53	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4100
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-34	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	3595
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-7	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3439
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-52	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2988
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-51	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2439
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-33	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1934
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-6	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	1790
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-50	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	1339
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-32	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	834
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-5	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	678
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-31	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	239
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-4	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	95
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-49	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	282
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-48	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	831
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-30	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1337
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-3	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	1480
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-29	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1886
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu-2	trnas-acu	tRNA-Ser	tRNA	downstream<=5kb	0	0	2029
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnaf-gaa-28	trnaf-gaa	tRNA-Phe	tRNA	downstream<=5kb	0	0	2469
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnas-acu	trnas-acu	tRNA-Ser	tRNA	downstream<=5kb	0	0	2612
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-47	trnai-aau	tRNA-Ile	tRNA	downstream<=5kb	0	0	3063
NW_024061098.1:4038	NW_024061098.1	4038	-16.11	hypo_siscowet	gene-trnai-aau-46	trnai-aau	tRNA-Ile	tRNA	downstream<=5kb	0	0	3612
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu-6	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	4864
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnai-aau-50	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	4413
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnaf-gaa-32	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	3908
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu-5	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3752
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnaf-gaa-31	trnaf-gaa	tRNA-Phe	tRNA	upstream<=5kb	0	0	3313
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu-4	trnas-acu	tRNA-Ser	tRNA	upstream<=5kb	0	0	3169
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnai-aau-49	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2718
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnai-aau-48	trnai-aau	tRNA-Ile	tRNA	upstream<=5kb	0	0	2169
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnaf-gaa-30	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1664
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu-3	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	1520
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnaf-gaa-29	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	1115
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu-2	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	971
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnaf-gaa-28	trnaf-gaa	tRNA-Phe	tRNA	promoter	1	0	532
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnas-acu	trnas-acu	tRNA-Ser	tRNA	promoter	1	0	388
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnai-aau-47	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	0
NW_024061098.1:964	NW_024061098.1	964	-17.98	hypo_siscowet	gene-trnai-aau-46	trnai-aau	tRNA-Ile	tRNA	promoter	1	0	538
NW_024061101.1:191507	NW_024061101.1	191507	-17.39	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191507	NW_024061101.1	191507	-17.39	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1071
NW_024061101.1:191507	NW_024061101.1	191507	-17.39	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1792
NW_024061101.1:191522	NW_024061101.1	191522	-15.91	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191522	NW_024061101.1	191522	-15.91	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1086
NW_024061101.1:191522	NW_024061101.1	191522	-15.91	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1807
NW_024061101.1:191532	NW_024061101.1	191532	-22.17	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191532	NW_024061101.1	191532	-22.17	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1096
NW_024061101.1:191532	NW_024061101.1	191532	-22.17	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1817
NW_024061101.1:191542	NW_024061101.1	191542	-19.57	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191542	NW_024061101.1	191542	-19.57	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1106
NW_024061101.1:191542	NW_024061101.1	191542	-19.57	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1827
NW_024061101.1:191548	NW_024061101.1	191548	-20.27	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191548	NW_024061101.1	191548	-20.27	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1112
NW_024061101.1:191548	NW_024061101.1	191548	-20.27	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1833
NW_024061101.1:191551	NW_024061101.1	191551	-17.51	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191551	NW_024061101.1	191551	-17.51	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1115
NW_024061101.1:191551	NW_024061101.1	191551	-17.51	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1836
NW_024061101.1:191553	NW_024061101.1	191553	-15.17	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024061101.1:191553	NW_024061101.1	191553	-15.17	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	promoter	1	0	1117
NW_024061101.1:191553	NW_024061101.1	191553	-15.17	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	1838
NW_024061101.1:193919	NW_024061101.1	193919	-15.41	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024061101.1:193919	NW_024061101.1	193919	-15.41	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	3483
NW_024061101.1:193919	NW_024061101.1	193919	-15.41	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	4204
NW_024061101.1:194291	NW_024061101.1	194291	-18.29	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024061101.1:194291	NW_024061101.1	194291	-18.29	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	3855
NW_024061101.1:194291	NW_024061101.1	194291	-18.29	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	4576
NW_024061101.1:194294	NW_024061101.1	194294	-20.15	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024061101.1:194294	NW_024061101.1	194294	-20.15	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	3858
NW_024061101.1:194294	NW_024061101.1	194294	-20.15	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	4579
NW_024061101.1:194357	NW_024061101.1	194357	-25.42	hypo_siscowet	gene-LOC120041195	LOC120041195	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024061101.1:194357	NW_024061101.1	194357	-25.42	hypo_siscowet	gene-LOC120041193	LOC120041193	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	3921
NW_024061101.1:194357	NW_024061101.1	194357	-25.42	hypo_siscowet	gene-LOC120041194	LOC120041194	18S ribosomal RNA	rRNA	downstream<=5kb	0	0	4642
